Unique_ID,Broad_Classification,SWAT_File,database_table,DATABASE_FIELD_NAME,SWAT_Header_Name,Text_File_Structure,Position_in_File,Line_in_file,Swat_code_type,SWAT_Code_Variable_Name,Description,Core,Units,Data_Type,Minimum_Range,Maximum_Range,Default_Value,Use_in_DB,Source_Module,Is_Local_Variable
259,SIMULATION,print.prt,print_prt,pco%recall%d,pco%recall%d,unique,2,77,derived_type,pco%recall%d,pco%recall%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
260,SIMULATION,print.prt,print_prt,pco%recall%m,pco%recall%m,unique,3,77,derived_type,pco%recall%m,pco%recall%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
261,SIMULATION,print.prt,print_prt,pco%recall%y,pco%recall%y,unique,4,77,derived_type,pco%recall%y,pco%recall%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
262,SIMULATION,print.prt,print_prt,pco%recall%a,pco%recall%a,unique,5,77,derived_type,pco%recall%a,pco%recall%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
263,SIMULATION,print.prt,print_prt,name,name,unique,1,79,character,name,name parameter from in_sim%prt via basin_print_codes_read,yes,text,string,0,999,default,yes,basin_module,y
264,SIMULATION,print.prt,print_prt,pco%hyd%d,pco%hyd%d,unique,2,79,derived_type,pco%hyd%d,pco%hyd%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
265,SIMULATION,print.prt,print_prt,pco%hyd%m,pco%hyd%m,unique,3,79,derived_type,pco%hyd%m,pco%hyd%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
266,SIMULATION,print.prt,print_prt,pco%hyd%y,pco%hyd%y,unique,4,79,derived_type,pco%hyd%y,pco%hyd%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
267,SIMULATION,print.prt,print_prt,pco%hyd%a,pco%hyd%a,unique,5,79,derived_type,pco%hyd%a,pco%hyd%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
268,SIMULATION,print.prt,print_prt,name,name,unique,1,81,character,name,name parameter from in_sim%prt via basin_print_codes_read,yes,text,string,0,999,default,yes,basin_module,y
269,SIMULATION,print.prt,print_prt,pco%ru%d,pco%ru%d,unique,2,81,derived_type,pco%ru%d,pco%ru%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
270,SIMULATION,print.prt,print_prt,pco%ru%m,pco%ru%m,unique,3,81,derived_type,pco%ru%m,pco%ru%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
271,SIMULATION,print.prt,print_prt,pco%ru%y,pco%ru%y,unique,4,81,derived_type,pco%ru%y,pco%ru%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
272,SIMULATION,print.prt,print_prt,pco%ru%a,pco%ru%a,unique,5,81,derived_type,pco%ru%a,pco%ru%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
273,SIMULATION,print.prt,print_prt,name,name,unique,1,83,character,name,name parameter from in_sim%prt via basin_print_codes_read,yes,text,string,0,999,default,yes,basin_module,y
274,SIMULATION,print.prt,print_prt,pco%pest%d,pco%pest%d,unique,2,83,derived_type,pco%pest%d,pco%pest%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
275,SIMULATION,print.prt,print_prt,pco%pest%m,pco%pest%m,unique,3,83,derived_type,pco%pest%m,pco%pest%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
276,SIMULATION,print.prt,print_prt,pco%pest%y,pco%pest%y,unique,4,83,derived_type,pco%pest%y,pco%pest%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
277,SIMULATION,print.prt,print_prt,pco%pest%a,pco%pest%a,unique,5,83,derived_type,pco%pest%a,pco%pest%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
278,SIMULATION,print.prt,print_prt,name,name,unique,1,85,character,name,name parameter from in_sim%prt via basin_print_codes_read,yes,text,string,0,999,default,yes,basin_module,y
279,SIMULATION,print.prt,print_prt,pco%salt_basin%d,pco%salt_basin%d,unique,2,85,derived_type,pco%salt_basin%d,pco%salt_basin%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
280,SIMULATION,print.prt,print_prt,pco%salt_basin%m,pco%salt_basin%m,unique,3,85,derived_type,pco%salt_basin%m,pco%salt_basin%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
281,SIMULATION,print.prt,print_prt,pco%salt_basin%y,pco%salt_basin%y,unique,4,85,derived_type,pco%salt_basin%y,pco%salt_basin%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
282,SIMULATION,print.prt,print_prt,pco%salt_basin%a,pco%salt_basin%a,unique,5,85,derived_type,pco%salt_basin%a,pco%salt_basin%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
283,SIMULATION,print.prt,print_prt,name,name,unique,1,87,character,name,name parameter from in_sim%prt via basin_print_codes_read,yes,text,string,0,999,default,yes,basin_module,y
284,SIMULATION,print.prt,print_prt,pco%salt_hru%d,pco%salt_hru%d,unique,2,87,derived_type,pco%salt_hru%d,pco%salt_hru%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
285,SIMULATION,print.prt,print_prt,pco%salt_hru%m,pco%salt_hru%m,unique,3,87,derived_type,pco%salt_hru%m,pco%salt_hru%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
286,SIMULATION,print.prt,print_prt,pco%salt_hru%y,pco%salt_hru%y,unique,4,87,derived_type,pco%salt_hru%y,pco%salt_hru%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
287,SIMULATION,print.prt,print_prt,pco%salt_hru%a,pco%salt_hru%a,unique,5,87,derived_type,pco%salt_hru%a,pco%salt_hru%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
288,SIMULATION,print.prt,print_prt,name,name,unique,1,89,character,name,name parameter from in_sim%prt via basin_print_codes_read,yes,text,string,0,999,default,yes,basin_module,y
289,SIMULATION,print.prt,print_prt,pco%salt_ru%d,pco%salt_ru%d,unique,2,89,derived_type,pco%salt_ru%d,pco%salt_ru%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
290,SIMULATION,print.prt,print_prt,pco%salt_ru%m,pco%salt_ru%m,unique,3,89,derived_type,pco%salt_ru%m,pco%salt_ru%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
291,SIMULATION,print.prt,print_prt,pco%salt_ru%y,pco%salt_ru%y,unique,4,89,derived_type,pco%salt_ru%y,pco%salt_ru%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
292,SIMULATION,print.prt,print_prt,pco%salt_ru%a,pco%salt_ru%a,unique,5,89,derived_type,pco%salt_ru%a,pco%salt_ru%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
293,SIMULATION,print.prt,print_prt,name,name,unique,1,91,character,name,name parameter from in_sim%prt via basin_print_codes_read,yes,text,string,0,999,default,yes,basin_module,y
294,SIMULATION,print.prt,print_prt,pco%salt_aqu%d,pco%salt_aqu%d,unique,2,91,derived_type,pco%salt_aqu%d,pco%salt_aqu%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
295,SIMULATION,print.prt,print_prt,pco%salt_aqu%m,pco%salt_aqu%m,unique,3,91,derived_type,pco%salt_aqu%m,pco%salt_aqu%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
296,SIMULATION,print.prt,print_prt,pco%salt_aqu%y,pco%salt_aqu%y,unique,4,91,derived_type,pco%salt_aqu%y,pco%salt_aqu%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
297,SIMULATION,print.prt,print_prt,pco%salt_aqu%a,pco%salt_aqu%a,unique,5,91,derived_type,pco%salt_aqu%a,pco%salt_aqu%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
298,SIMULATION,print.prt,print_prt,name,name,unique,1,93,character,name,name parameter from in_sim%prt via basin_print_codes_read,yes,text,string,0,999,default,yes,basin_module,y
299,SIMULATION,print.prt,print_prt,pco%salt_chn%d,pco%salt_chn%d,unique,2,93,derived_type,pco%salt_chn%d,pco%salt_chn%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
300,SIMULATION,print.prt,print_prt,pco%salt_chn%m,pco%salt_chn%m,unique,3,93,derived_type,pco%salt_chn%m,pco%salt_chn%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
301,SIMULATION,print.prt,print_prt,pco%salt_chn%y,pco%salt_chn%y,unique,4,93,derived_type,pco%salt_chn%y,pco%salt_chn%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
302,SIMULATION,print.prt,print_prt,pco%salt_chn%a,pco%salt_chn%a,unique,5,93,derived_type,pco%salt_chn%a,pco%salt_chn%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
303,SIMULATION,print.prt,print_prt,name,name,unique,1,95,character,name,name parameter from in_sim%prt via basin_print_codes_read,yes,text,string,0,999,default,yes,basin_module,y
304,SIMULATION,print.prt,print_prt,pco%salt_res%d,pco%salt_res%d,unique,2,95,derived_type,pco%salt_res%d,pco%salt_res%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
305,SIMULATION,print.prt,print_prt,pco%salt_res%m,pco%salt_res%m,unique,3,95,derived_type,pco%salt_res%m,pco%salt_res%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
306,SIMULATION,print.prt,print_prt,pco%salt_res%y,pco%salt_res%y,unique,4,95,derived_type,pco%salt_res%y,pco%salt_res%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
307,SIMULATION,print.prt,print_prt,pco%salt_res%a,pco%salt_res%a,unique,5,95,derived_type,pco%salt_res%a,pco%salt_res%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
308,SIMULATION,print.prt,print_prt,name,name,unique,1,97,character,name,name parameter from in_sim%prt via basin_print_codes_read,yes,text,string,0,999,default,yes,basin_module,y
309,SIMULATION,print.prt,print_prt,pco%salt_wet%d,pco%salt_wet%d,unique,2,97,derived_type,pco%salt_wet%d,pco%salt_wet%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
310,SIMULATION,print.prt,print_prt,pco%salt_wet%m,pco%salt_wet%m,unique,3,97,derived_type,pco%salt_wet%m,pco%salt_wet%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
311,SIMULATION,print.prt,print_prt,pco%salt_wet%y,pco%salt_wet%y,unique,4,97,derived_type,pco%salt_wet%y,pco%salt_wet%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
312,SIMULATION,print.prt,print_prt,pco%salt_wet%a,pco%salt_wet%a,unique,5,97,derived_type,pco%salt_wet%a,pco%salt_wet%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
313,SIMULATION,print.prt,print_prt,name,name,unique,1,99,character,name,name parameter from in_sim%prt via basin_print_codes_read,yes,text,string,0,999,default,yes,basin_module,y
314,SIMULATION,print.prt,print_prt,pco%cs_basin%d,pco%cs_basin%d,unique,2,99,derived_type,pco%cs_basin%d,pco%cs_basin%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
315,SIMULATION,print.prt,print_prt,pco%cs_basin%m,pco%cs_basin%m,unique,3,99,derived_type,pco%cs_basin%m,pco%cs_basin%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
316,SIMULATION,print.prt,print_prt,pco%cs_basin%y,pco%cs_basin%y,unique,4,99,derived_type,pco%cs_basin%y,pco%cs_basin%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
317,SIMULATION,print.prt,print_prt,pco%cs_basin%a,pco%cs_basin%a,unique,5,99,derived_type,pco%cs_basin%a,pco%cs_basin%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
318,SIMULATION,print.prt,print_prt,name,name,unique,1,101,character,name,name parameter from in_sim%prt via basin_print_codes_read,yes,text,string,0,999,default,yes,basin_module,y
319,SIMULATION,print.prt,print_prt,pco%cs_hru%d,pco%cs_hru%d,unique,2,101,derived_type,pco%cs_hru%d,pco%cs_hru%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
320,SIMULATION,print.prt,print_prt,pco%cs_hru%m,pco%cs_hru%m,unique,3,101,derived_type,pco%cs_hru%m,pco%cs_hru%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
321,SIMULATION,print.prt,print_prt,pco%cs_hru%y,pco%cs_hru%y,unique,4,101,derived_type,pco%cs_hru%y,pco%cs_hru%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
322,SIMULATION,print.prt,print_prt,pco%cs_hru%a,pco%cs_hru%a,unique,5,101,derived_type,pco%cs_hru%a,pco%cs_hru%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
323,SIMULATION,print.prt,print_prt,name,name,unique,1,103,character,name,name parameter from in_sim%prt via basin_print_codes_read,yes,text,string,0,999,default,yes,basin_module,y
324,SIMULATION,print.prt,print_prt,pco%cs_ru%d,pco%cs_ru%d,unique,2,103,derived_type,pco%cs_ru%d,pco%cs_ru%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
325,SIMULATION,print.prt,print_prt,pco%cs_ru%m,pco%cs_ru%m,unique,3,103,derived_type,pco%cs_ru%m,pco%cs_ru%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
326,SIMULATION,print.prt,print_prt,pco%cs_ru%y,pco%cs_ru%y,unique,4,103,derived_type,pco%cs_ru%y,pco%cs_ru%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
327,SIMULATION,print.prt,print_prt,pco%cs_ru%a,pco%cs_ru%a,unique,5,103,derived_type,pco%cs_ru%a,pco%cs_ru%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
328,SIMULATION,print.prt,print_prt,name,name,unique,1,105,character,name,name parameter from in_sim%prt via basin_print_codes_read,yes,text,string,0,999,default,yes,basin_module,y
329,SIMULATION,print.prt,print_prt,pco%cs_aqu%d,pco%cs_aqu%d,unique,2,105,derived_type,pco%cs_aqu%d,pco%cs_aqu%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
330,SIMULATION,print.prt,print_prt,pco%cs_aqu%m,pco%cs_aqu%m,unique,3,105,derived_type,pco%cs_aqu%m,pco%cs_aqu%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
331,SIMULATION,print.prt,print_prt,pco%cs_aqu%y,pco%cs_aqu%y,unique,4,105,derived_type,pco%cs_aqu%y,pco%cs_aqu%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
332,SIMULATION,print.prt,print_prt,pco%cs_aqu%a,pco%cs_aqu%a,unique,5,105,derived_type,pco%cs_aqu%a,pco%cs_aqu%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
333,SIMULATION,print.prt,print_prt,name,name,unique,1,107,character,name,name parameter from in_sim%prt via basin_print_codes_read,yes,text,string,0,999,default,yes,basin_module,y
334,SIMULATION,print.prt,print_prt,pco%cs_chn%d,pco%cs_chn%d,unique,2,107,derived_type,pco%cs_chn%d,pco%cs_chn%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
335,SIMULATION,print.prt,print_prt,pco%cs_chn%m,pco%cs_chn%m,unique,3,107,derived_type,pco%cs_chn%m,pco%cs_chn%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
336,SIMULATION,print.prt,print_prt,pco%cs_chn%y,pco%cs_chn%y,unique,4,107,derived_type,pco%cs_chn%y,pco%cs_chn%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
337,SIMULATION,print.prt,print_prt,pco%cs_chn%a,pco%cs_chn%a,unique,5,107,derived_type,pco%cs_chn%a,pco%cs_chn%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
338,SIMULATION,print.prt,print_prt,name,name,unique,1,109,character,name,name parameter from in_sim%prt via basin_print_codes_read,yes,text,string,0,999,default,yes,basin_module,y
339,SIMULATION,print.prt,print_prt,pco%cs_res%d,pco%cs_res%d,unique,2,109,derived_type,pco%cs_res%d,pco%cs_res%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
340,SIMULATION,print.prt,print_prt,pco%cs_res%m,pco%cs_res%m,unique,3,109,derived_type,pco%cs_res%m,pco%cs_res%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
341,SIMULATION,print.prt,print_prt,pco%cs_res%y,pco%cs_res%y,unique,4,109,derived_type,pco%cs_res%y,pco%cs_res%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
342,SIMULATION,print.prt,print_prt,pco%cs_res%a,pco%cs_res%a,unique,5,109,derived_type,pco%cs_res%a,pco%cs_res%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
343,SIMULATION,print.prt,print_prt,name,name,unique,1,111,character,name,name parameter from in_sim%prt via basin_print_codes_read,yes,text,string,0,999,default,yes,basin_module,y
344,SIMULATION,print.prt,print_prt,pco%cs_wet%d,pco%cs_wet%d,unique,2,111,derived_type,pco%cs_wet%d,pco%cs_wet%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
345,SIMULATION,print.prt,print_prt,pco%cs_wet%m,pco%cs_wet%m,unique,3,111,derived_type,pco%cs_wet%m,pco%cs_wet%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
346,SIMULATION,print.prt,print_prt,pco%cs_wet%y,pco%cs_wet%y,unique,4,111,derived_type,pco%cs_wet%y,pco%cs_wet%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
347,SIMULATION,print.prt,print_prt,pco%cs_wet%a,pco%cs_wet%a,unique,5,111,derived_type,pco%cs_wet%a,pco%cs_wet%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
348,SIMULATION,print.prt,print_prt,name,name,unique,1,113,character,name,name parameter from in_sim%prt via basin_print_codes_read,yes,text,string,0,999,default,yes,basin_module,y
349,SIMULATION,print.prt,print_prt,pco%cb_hru%d,pco%cb_hru%d,unique,2,113,derived_type,pco%cb_hru%d,pco%cb_hru%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
350,SIMULATION,print.prt,print_prt,pco%cb_hru%m,pco%cb_hru%m,unique,3,113,derived_type,pco%cb_hru%m,pco%cb_hru%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
351,SIMULATION,print.prt,print_prt,pco%cb_hru%y,pco%cb_hru%y,unique,4,113,derived_type,pco%cb_hru%y,pco%cb_hru%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
352,SIMULATION,print.prt,print_prt,pco%cb_hru%a,pco%cb_hru%a,unique,5,113,derived_type,pco%cb_hru%a,pco%cb_hru%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
353,SIMULATION,print.prt,print_prt,name,name,unique,1,114,character,name,name parameter from in_sim%prt via basin_print_codes_read,yes,text,string,0,999,default,yes,basin_module,y
354,SIMULATION,print.prt,print_prt,pco%cb_vars_hru%d,pco%cb_vars_hru%d,unique,2,114,derived_type,pco%cb_vars_hru%d,pco%cb_vars_hru%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
355,SIMULATION,print.prt,print_prt,pco%cb_vars_hru%m,pco%cb_vars_hru%m,unique,3,114,derived_type,pco%cb_vars_hru%m,pco%cb_vars_hru%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
356,SIMULATION,print.prt,print_prt,pco%cb_vars_hru%y,pco%cb_vars_hru%y,unique,4,114,derived_type,pco%cb_vars_hru%y,pco%cb_vars_hru%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
357,SIMULATION,print.prt,print_prt,pco%cb_vars_hru%a,pco%cb_vars_hru%a,unique,5,114,derived_type,pco%cb_vars_hru%a,pco%cb_vars_hru%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
358,SIMULATION,object.prt,object_prt,titldum,titldum,simple,1,1,character,titldum,titldum header from in_sim%object_prt via object_read_output,no,none,string,0,999,default,yes,output_module,y
359,SIMULATION,object.prt,object_prt,header,header,simple,1,2,real,header,header header from in_sim%object_prt via object_read_output,no,none,real,0.0,999,1.0,yes,output_module,y
360,SIMULATION,object.prt,object_prt,ob_out%obtyp,ob_out%obtyp,simple,2,4,derived_type,ob_out%obtyp,ob_out%obtyp parameter from in_sim%object_prt via object_read_output,no,none,derived,0,999,1.0,yes,output_module,n
361,SIMULATION,object.prt,object_prt,ob_out%obtypno,ob_out%obtypno,simple,3,4,derived_type,ob_out%obtypno,ob_out%obtypno parameter from in_sim%object_prt via object_read_output,no,none,derived,0,999,1.0,yes,output_module,n
362,SIMULATION,object.prt,object_prt,ob_out%hydtyp,ob_out%hydtyp,simple,4,4,derived_type,ob_out%hydtyp,ob_out%hydtyp parameter from in_sim%object_prt via object_read_output,no,none,derived,0,999,1.0,yes,output_module,n
363,SIMULATION,object.prt,object_prt,ob_out%filename,ob_out%filename,simple,5,4,character,ob_out%filename,ob_out%filename parameter from in_sim%object_prt via object_read_output,yes,m,string,0,999,default,yes,output_module,n
364,SIMULATION,object.cnt,object_cnt,titldum,titldum,simple,1,1,character,titldum,titldum header from in_sim%object_cnt via basin_read_objs,no,none,string,0,999,default,yes,basin_module,y
365,SIMULATION,object.cnt,object_cnt,header,header,simple,1,2,real,header,header header from in_sim%object_cnt via basin_read_objs,no,none,real,0.0,999,1.0,yes,basin_module,y
366,SIMULATION,object.cnt,object_cnt,bsn,bsn,simple,1,3,real,bsn,bsn parameter from in_sim%object_cnt via basin_read_objs,no,none,real,0.0,999,1.0,yes,basin_module,y
367,SIMULATION,object.cnt,object_cnt,sp_ob,sp_ob,simple,2,3,real,sp_ob,sp_ob parameter from in_sim%object_cnt via basin_read_objs,no,none,real,0.0,999,1.0,yes,basin_module,n
368,SIMULATION,constituents.cs,constituents_cs,titldum,titldum,simple,1,1,character,titldum,titldum header from in_sim%cs_db via constit_db_read,no,none,string,0,999,default,yes,unknown_module,y
369,SIMULATION,constituents.cs,constituents_cs,cs_db%num_pests,cs_db%num_pests,unique,1,2,derived_type,cs_db%num_pests,cs_db%num_pests parameter from in_sim%cs_db via constit_db_read,no,none,derived,0,999,1.0,yes,unknown_module,n
370,SIMULATION,constituents.cs,constituents_cs,"cs_db%pests, i = 1, cs_db%num_pests","cs_db%pests, i = 1, cs_db%num_pests",unique,1,3,derived_type,"cs_db%pests, i = 1, cs_db%num_pests","cs_db%pests, i = 1, cs_db%num_pests parameter from in_sim%cs_db via constit_db_read",no,none,derived,0,999,1.0,yes,unknown_module,n
371,SIMULATION,constituents.cs,constituents_cs,cs_db%num_paths,cs_db%num_paths,unique,1,4,derived_type,cs_db%num_paths,cs_db%num_paths parameter from in_sim%cs_db via constit_db_read,no,none,derived,0,999,1.0,yes,unknown_module,n
372,SIMULATION,constituents.cs,constituents_cs,"cs_db%paths, i = 1, cs_db%num_paths","cs_db%paths, i = 1, cs_db%num_paths",unique,1,5,derived_type,"cs_db%paths, i = 1, cs_db%num_paths","cs_db%paths, i = 1, cs_db%num_paths parameter from in_sim%cs_db via constit_db_read",no,none,derived,0,999,1.0,yes,unknown_module,n
373,SIMULATION,constituents.cs,constituents_cs,cs_db%num_metals,cs_db%num_metals,unique,1,6,derived_type,cs_db%num_metals,cs_db%num_metals parameter from in_sim%cs_db via constit_db_read,no,none,derived,0,999,1.0,yes,unknown_module,n
374,SIMULATION,constituents.cs,constituents_cs,"cs_db%metals, i = 1, cs_db%num_metals","cs_db%metals, i = 1, cs_db%num_metals",unique,1,7,derived_type,"cs_db%metals, i = 1, cs_db%num_metals","cs_db%metals, i = 1, cs_db%num_metals parameter from in_sim%cs_db via constit_db_read",no,none,derived,0,999,1.0,yes,unknown_module,n
375,SIMULATION,constituents.cs,constituents_cs,cs_db%num_salts,cs_db%num_salts,unique,1,8,derived_type,cs_db%num_salts,cs_db%num_salts parameter from in_sim%cs_db via constit_db_read,no,none,derived,0,999,1.0,yes,unknown_module,n
376,SIMULATION,constituents.cs,constituents_cs,"cs_db%salts, i = 1, cs_db%num_salts","cs_db%salts, i = 1, cs_db%num_salts",unique,1,9,derived_type,"cs_db%salts, i = 1, cs_db%num_salts","cs_db%salts, i = 1, cs_db%num_salts parameter from in_sim%cs_db via constit_db_read",no,none,derived,0,999,1.0,yes,unknown_module,n
377,SIMULATION,constituents.cs,constituents_cs,cs_db%num_cs,cs_db%num_cs,unique,1,10,derived_type,cs_db%num_cs,cs_db%num_cs parameter from in_sim%cs_db via constit_db_read,no,none,derived,0,999,1.0,yes,unknown_module,n
378,SIMULATION,constituents.cs,constituents_cs,"cs_db%cs, i = 1, cs_db%num_cs","cs_db%cs, i = 1, cs_db%num_cs",unique,1,11,derived_type,"cs_db%cs, i = 1, cs_db%num_cs","cs_db%cs, i = 1, cs_db%num_cs parameter from in_sim%cs_db via constit_db_read",no,none,derived,0,999,1.0,yes,unknown_module,n
379,BASIN,codes.bsn,codes_bsn,titldum,titldum,simple,1,1,character,titldum,titldum header from in_basin%codes_bas via basin_read_cc,no,none,string,0,999,default,yes,basin_module,y
380,BASIN,codes.bsn,codes_bsn,header,header,simple,1,2,real,header,header header from in_basin%codes_bas via basin_read_cc,no,none,real,0.0,999,1.0,yes,basin_module,y
