Unique_ID,Broad_Classification,SWAT_File,database_table,DATABASE_FIELD_NAME,SWAT_Header_Name,Text_File_Structure,Position_in_File,Line_in_file,Swat_code_type,SWAT_Code_Variable_Name,Description,Core,Units,Data_Type,Minimum_Range,Maximum_Range,Default_Value,Use_in_DB
2650,CONNECT,exco.con,exco_con,exco,exco,simple,2,1,real,exco,exco parameter from in_exco%om via exco_read_om,no,none,real,0.0,999,1.0,yes
2651,CONNECT,exco.con,exco_con,cs_db%num_pests,cs_db%num_pests,unique,1,1,derived_type,cs_db%num_pests,cs_db%num_pests parameter from in_sim%cs_db via constit_db_read,no,none,derived,0,999,1.0,yes
2652,CONNECT,exco.con,exco_con,"cs_db%pests, i = 1, cs_db%num_pests","cs_db%pests, i = 1, cs_db%num_pests",unique,1,2,derived_type,"cs_db%pests, i = 1, cs_db%num_pests","cs_db%pests, i = 1, cs_db%num_pests parameter from in_sim%cs_db via constit_db_read",no,none,derived,0,999,1.0,yes
2653,CONNECT,exco.con,exco_con,cs_db%num_paths,cs_db%num_paths,unique,1,3,derived_type,cs_db%num_paths,cs_db%num_paths parameter from in_sim%cs_db via constit_db_read,no,none,derived,0,999,1.0,yes
2654,CONNECT,exco.con,exco_con,"cs_db%paths, i = 1, cs_db%num_paths","cs_db%paths, i = 1, cs_db%num_paths",unique,1,4,derived_type,"cs_db%paths, i = 1, cs_db%num_paths","cs_db%paths, i = 1, cs_db%num_paths parameter from in_sim%cs_db via constit_db_read",no,none,derived,0,999,1.0,yes
2655,CONNECT,exco.con,exco_con,cs_db%num_metals,cs_db%num_metals,unique,1,5,derived_type,cs_db%num_metals,cs_db%num_metals parameter from in_sim%cs_db via constit_db_read,no,none,derived,0,999,1.0,yes
2656,CONNECT,exco.con,exco_con,"cs_db%metals, i = 1, cs_db%num_metals","cs_db%metals, i = 1, cs_db%num_metals",unique,1,6,derived_type,"cs_db%metals, i = 1, cs_db%num_metals","cs_db%metals, i = 1, cs_db%num_metals parameter from in_sim%cs_db via constit_db_read",no,none,derived,0,999,1.0,yes
2657,CONNECT,exco.con,exco_con,cs_db%num_salts,cs_db%num_salts,unique,1,7,derived_type,cs_db%num_salts,cs_db%num_salts parameter from in_sim%cs_db via constit_db_read,no,none,derived,0,999,1.0,yes
2658,CONNECT,exco.con,exco_con,"cs_db%salts, i = 1, cs_db%num_salts","cs_db%salts, i = 1, cs_db%num_salts",unique,1,8,derived_type,"cs_db%salts, i = 1, cs_db%num_salts","cs_db%salts, i = 1, cs_db%num_salts parameter from in_sim%cs_db via constit_db_read",no,none,derived,0,999,1.0,yes
2659,CONNECT,exco.con,exco_con,cs_db%num_cs,cs_db%num_cs,unique,1,9,derived_type,cs_db%num_cs,cs_db%num_cs parameter from in_sim%cs_db via constit_db_read,no,none,derived,0,999,1.0,yes
2660,CONNECT,exco.con,exco_con,"cs_db%cs, i = 1, cs_db%num_cs","cs_db%cs, i = 1, cs_db%num_cs",unique,1,10,derived_type,"cs_db%cs, i = 1, cs_db%num_cs","cs_db%cs, i = 1, cs_db%num_cs parameter from in_sim%cs_db via constit_db_read",no,none,derived,0,999,1.0,yes
2661,CONNECT,exco.con,exco_con,exco_path_name,exco_path_name,simple,1,1,character,exco_path_name,exco_path_name parameter from in_exco%path via exco_read_path,yes,text,string,0,999,default,yes
2662,CONNECT,exco.con,exco_con,"exco_path%path, ipath = 1, cs_db%num_paths","exco_path%path, ipath = 1, cs_db%num_paths",simple,2,1,derived_type,"exco_path%path, ipath = 1, cs_db%num_paths","exco_path%path, ipath = 1, cs_db%num_paths parameter from in_exco%path via exco_read_path",no,none,derived,0,999,1.0,yes
2663,CONNECT,exco.con,exco_con,cons_prac,cons_prac,simple,1,1,real,cons_prac,cons_prac parameter from in_lum%cons_prac_lum via cons_prac_read,no,none,real,0.0,999,1.0,yes
2664,CONNECT,exco.con,exco_con,dtbl_flo%name,dtbl_flo%name,unique,1,1,character,dtbl_flo%name,dtbl_flo%name parameter from in_cond%dtbl_flo via dtbl_flocon_read,yes,m3/s,string,0,999,default,yes
2665,CONNECT,exco.con,exco_con,dtbl_flo%conds,dtbl_flo%conds,unique,2,1,real,dtbl_flo%conds,dtbl_flo%conds parameter from in_cond%dtbl_flo via dtbl_flocon_read,no,m3/s,real,0.0,999,1.0,yes
2666,CONNECT,exco.con,exco_con,dtbl_flo%alts,dtbl_flo%alts,unique,3,1,real,dtbl_flo%alts,dtbl_flo%alts parameter from in_cond%dtbl_flo via dtbl_flocon_read,no,m3/s,real,0.0,999,1.0,yes
2667,CONNECT,exco.con,exco_con,dtbl_flo%acts,dtbl_flo%acts,unique,4,1,real,dtbl_flo%acts,dtbl_flo%acts parameter from in_cond%dtbl_flo via dtbl_flocon_read,no,m3/s,real,0.0,999,1.0,yes
2668,CONNECT,exco.con,exco_con,dtbl_flo%cond,dtbl_flo%cond,unique,1,2,real,dtbl_flo%cond,dtbl_flo%cond parameter from in_cond%dtbl_flo via dtbl_flocon_read,no,m3/s,real,0.0,999,1.0,yes
2669,CONNECT,exco.con,exco_con,"dtbl_flo%alt, ial = 1, dtbl_flo%alts","dtbl_flo%alt, ial = 1, dtbl_flo%alts",unique,2,2,real,"dtbl_flo%alt, ial = 1, dtbl_flo%alts","dtbl_flo%alt, ial = 1, dtbl_flo%alts parameter from in_cond%dtbl_flo via dtbl_flocon_read",no,m3/s,real,0.0,999,1.0,yes
2670,CONNECT,exco.con,exco_con,dtbl_flo%act,dtbl_flo%act,unique,1,3,real,dtbl_flo%act,dtbl_flo%act parameter from in_cond%dtbl_flo via dtbl_flocon_read,no,m3/s,real,0.0,999,1.0,yes
2671,CONNECT,exco.con,exco_con,"dtbl_flo%act_outcomes, ial = 1, dtbl_flo%alts","dtbl_flo%act_outcomes, ial = 1, dtbl_flo%alts",unique,2,3,real,"dtbl_flo%act_outcomes, ial = 1, dtbl_flo%alts","dtbl_flo%act_outcomes, ial = 1, dtbl_flo%alts parameter from in_cond%dtbl_flo via dtbl_flocon_read",no,m3/s,real,0.0,999,1.0,yes
2672,CONNECT,exco.con,exco_con,namedum,namedum,simple,1,1,character,namedum,namedum parameter from in_exco%exco via exco_read,yes,text,string,0,999,default,yes
2673,CONNECT,exco.con,exco_con,exco,exco,simple,2,1,real,exco,exco parameter from in_exco%exco via exco_read,no,none,real,0.0,999,1.0,yes
2674,CONNECT,exco.con,exco_con,ob%num,ob%num,unique,1,1,derived_type,ob%num,ob%num parameter from con_file via hyd_read_connect,no,none,derived,0,999,1.0,yes
2675,CONNECT,exco.con,exco_con,ob%name,ob%name,unique,2,1,character,ob%name,ob%name parameter from con_file via hyd_read_connect,yes,text,string,0,999,default,yes
2676,CONNECT,exco.con,exco_con,ob%gis_id,ob%gis_id,unique,3,1,integer,ob%gis_id,ob%gis_id parameter from con_file via hyd_read_connect,yes,none,int,0,9999,1,yes
2677,CONNECT,exco.con,exco_con,ob%area_ha,ob%area_ha,unique,4,1,real,ob%area_ha,ob%area_ha parameter from con_file via hyd_read_connect,yes,ha,real,0.0,99999.0,1.0,yes
2678,CONNECT,exco.con,exco_con,ob%lat,ob%lat,unique,5,1,real,ob%lat,ob%lat parameter from con_file via hyd_read_connect,no,deg,real,0.0,180.0,1.0,yes
2679,CONNECT,exco.con,exco_con,ob%long,ob%long,unique,6,1,real,ob%long,ob%long parameter from con_file via hyd_read_connect,no,deg,real,0.0,180.0,1.0,yes
2680,CONNECT,exco.con,exco_con,ob%elev,ob%elev,unique,7,1,real,ob%elev,ob%elev parameter from con_file via hyd_read_connect,no,m,real,0.0,999,1.0,yes
2681,CONNECT,exco.con,exco_con,ob%props,ob%props,unique,8,1,derived_type,ob%props,ob%props parameter from con_file via hyd_read_connect,no,none,derived,0,999,1.0,yes
2682,CONNECT,exco.con,exco_con,ob%wst_c,ob%wst_c,unique,9,1,derived_type,ob%wst_c,ob%wst_c parameter from con_file via hyd_read_connect,no,none,derived,0,999,1.0,yes
2683,CONNECT,exco.con,exco_con,ob%constit,ob%constit,unique,10,1,derived_type,ob%constit,ob%constit parameter from con_file via hyd_read_connect,no,none,derived,0,999,1.0,yes
2684,CONNECT,exco.con,exco_con,ob%props2,ob%props2,unique,11,1,derived_type,ob%props2,ob%props2 parameter from con_file via hyd_read_connect,no,none,derived,0,999,1.0,yes
2685,CONNECT,exco.con,exco_con,ob%ruleset,ob%ruleset,unique,12,1,derived_type,ob%ruleset,ob%ruleset parameter from con_file via hyd_read_connect,no,none,derived,0,999,1.0,yes
2686,CONNECT,exco.con,exco_con,ob%src_tot,ob%src_tot,unique,13,1,derived_type,ob%src_tot,ob%src_tot parameter from con_file via hyd_read_connect,no,none,derived,0,999,1.0,yes
2687,CONNECT,exco.con,exco_con,ob%num,ob%num,unique,1,2,derived_type,ob%num,ob%num parameter from con_file via hyd_read_connect,no,none,derived,0,999,1.0,yes
2688,CONNECT,exco.con,exco_con,ob%name,ob%name,unique,2,2,character,ob%name,ob%name parameter from con_file via hyd_read_connect,yes,text,string,0,999,default,yes
2689,CONNECT,exco.con,exco_con,ob%gis_id,ob%gis_id,unique,3,2,integer,ob%gis_id,ob%gis_id parameter from con_file via hyd_read_connect,yes,none,int,0,9999,1,yes
2690,CONNECT,exco.con,exco_con,ob%area_ha,ob%area_ha,unique,4,2,real,ob%area_ha,ob%area_ha parameter from con_file via hyd_read_connect,yes,ha,real,0.0,99999.0,1.0,yes
2691,CONNECT,exco.con,exco_con,ob%lat,ob%lat,unique,5,2,real,ob%lat,ob%lat parameter from con_file via hyd_read_connect,no,deg,real,0.0,180.0,1.0,yes
2692,CONNECT,exco.con,exco_con,ob%long,ob%long,unique,6,2,real,ob%long,ob%long parameter from con_file via hyd_read_connect,no,deg,real,0.0,180.0,1.0,yes
2693,CONNECT,exco.con,exco_con,ob%elev,ob%elev,unique,7,2,real,ob%elev,ob%elev parameter from con_file via hyd_read_connect,no,m,real,0.0,999,1.0,yes
2694,CONNECT,exco.con,exco_con,ob%props,ob%props,unique,8,2,derived_type,ob%props,ob%props parameter from con_file via hyd_read_connect,no,none,derived,0,999,1.0,yes
2695,CONNECT,exco.con,exco_con,ob%wst_c,ob%wst_c,unique,9,2,derived_type,ob%wst_c,ob%wst_c parameter from con_file via hyd_read_connect,no,none,derived,0,999,1.0,yes
2696,CONNECT,exco.con,exco_con,ob%constit,ob%constit,unique,10,2,derived_type,ob%constit,ob%constit parameter from con_file via hyd_read_connect,no,none,derived,0,999,1.0,yes
2697,CONNECT,exco.con,exco_con,ob%props2,ob%props2,unique,11,2,derived_type,ob%props2,ob%props2 parameter from con_file via hyd_read_connect,no,none,derived,0,999,1.0,yes
2698,CONNECT,exco.con,exco_con,ob%ruleset,ob%ruleset,unique,12,2,derived_type,ob%ruleset,ob%ruleset parameter from con_file via hyd_read_connect,no,none,derived,0,999,1.0,yes
2699,CONNECT,exco.con,exco_con,ob%src_tot,ob%src_tot,unique,13,2,derived_type,ob%src_tot,ob%src_tot parameter from con_file via hyd_read_connect,no,none,derived,0,999,1.0,yes
2700,CONNECT,exco.con,exco_con,"ob%obtyp_out, ob%obtypno_out, ob%htyp_out, ob%frac_out, isp = 1, nout","ob%obtyp_out, ob%obtypno_out, ob%htyp_out, ob%frac_out, isp = 1, nout",unique,14,2,derived_type,"ob%obtyp_out, ob%obtypno_out, ob%htyp_out, ob%frac_out, isp = 1, nout","ob%obtyp_out, ob%obtypno_out, ob%htyp_out, ob%frac_out, isp = 1, nout parameter from con_file via hyd_read_connect",no,none,derived,0,999,1.0,yes
2701,CONNECT,exco.con,exco_con,upd_cond%max_hits,upd_cond%max_hits,simple,1,1,derived_type,upd_cond%max_hits,upd_cond%max_hits parameter from scen_dtl.upd via cal_cond_read,no,none,derived,0,999,1.0,yes
2702,CONNECT,exco.con,exco_con,upd_cond%typ,upd_cond%typ,simple,2,1,derived_type,upd_cond%typ,upd_cond%typ parameter from scen_dtl.upd via cal_cond_read,no,none,derived,0,999,1.0,yes
2703,CONNECT,exco.con,exco_con,upd_cond%dtbl,upd_cond%dtbl,simple,3,1,derived_type,upd_cond%dtbl,upd_cond%dtbl parameter from scen_dtl.upd via cal_cond_read,no,none,derived,0,999,1.0,yes
2704,CONNECT,exco.con,exco_con,ctbl%name,ctbl%name,unique,1,1,character,ctbl%name,ctbl%name parameter from res_conds.dat via res_read_conds,yes,text,string,0,999,default,yes
2705,CONNECT,exco.con,exco_con,ctbl%num_conds,ctbl%num_conds,unique,2,1,derived_type,ctbl%num_conds,ctbl%num_conds parameter from res_conds.dat via res_read_conds,no,none,derived,0,999,1.0,yes
2706,CONNECT,exco.con,exco_con,ctbl%num_modules,ctbl%num_modules,unique,3,1,integer,ctbl%num_modules,ctbl%num_modules parameter from res_conds.dat via res_read_conds,no,none,int,0,999,1,yes
2707,CONNECT,exco.con,exco_con,ctbl%conds%num_conds,ctbl%conds%num_conds,unique,1,2,derived_type,ctbl%conds%num_conds,ctbl%conds%num_conds parameter from res_conds.dat via res_read_conds,no,none,derived,0,999,1.0,yes
2708,CONNECT,exco.con,exco_con,"ctbl%conds%scon, icc = 1, isub_con","ctbl%conds%scon, icc = 1, isub_con",unique,2,2,derived_type,"ctbl%conds%scon, icc = 1, isub_con","ctbl%conds%scon, icc = 1, isub_con parameter from res_conds.dat via res_read_conds",no,none,derived,0,999,1.0,yes
2709,CONNECT,exco.con,exco_con,ctbl%conds%action,ctbl%conds%action,unique,3,2,derived_type,ctbl%conds%action,ctbl%conds%action parameter from res_conds.dat via res_read_conds,no,none,derived,0,999,1.0,yes
2710,CONNECT,exco.con,exco_con,ctbl%mods%con%num_conds,ctbl%mods%con%num_conds,unique,1,3,integer,ctbl%mods%con%num_conds,ctbl%mods%con%num_conds parameter from res_conds.dat via res_read_conds,no,none,int,0,999,1,yes
2711,CONNECT,exco.con,exco_con,"ctbl%mods%con%scon, icc = 1, isub_con","ctbl%mods%con%scon, icc = 1, isub_con",unique,2,3,integer,"ctbl%mods%con%scon, icc = 1, isub_con","ctbl%mods%con%scon, icc = 1, isub_con parameter from res_conds.dat via res_read_conds",no,none,int,0,999,1,yes
2712,CONNECT,exco.con,exco_con,ctbl%mods%con%action,ctbl%mods%con%action,unique,3,3,integer,ctbl%mods%con%action,ctbl%mods%con%action parameter from res_conds.dat via res_read_conds,no,none,int,0,999,1,yes
2713,CONNECT,delratio.con,delratio_con,cons_prac,cons_prac,simple,1,1,real,cons_prac,cons_prac parameter from in_lum%cons_prac_lum via cons_prac_read,no,none,real,0.0,999,1.0,yes
2714,CONNECT,delratio.con,delratio_con,upd_cond%max_hits,upd_cond%max_hits,simple,1,1,derived_type,upd_cond%max_hits,upd_cond%max_hits parameter from scen_dtl.upd via cal_cond_read,no,none,derived,0,999,1.0,yes
2715,CONNECT,delratio.con,delratio_con,upd_cond%typ,upd_cond%typ,simple,2,1,derived_type,upd_cond%typ,upd_cond%typ parameter from scen_dtl.upd via cal_cond_read,no,none,derived,0,999,1.0,yes
2716,CONNECT,delratio.con,delratio_con,upd_cond%dtbl,upd_cond%dtbl,simple,3,1,derived_type,upd_cond%dtbl,upd_cond%dtbl parameter from scen_dtl.upd via cal_cond_read,no,none,derived,0,999,1.0,yes
2717,CONNECT,delratio.con,delratio_con,dtbl_flo%name,dtbl_flo%name,unique,1,1,character,dtbl_flo%name,dtbl_flo%name parameter from in_cond%dtbl_flo via dtbl_flocon_read,yes,m3/s,string,0,999,default,yes
2718,CONNECT,delratio.con,delratio_con,dtbl_flo%conds,dtbl_flo%conds,unique,2,1,real,dtbl_flo%conds,dtbl_flo%conds parameter from in_cond%dtbl_flo via dtbl_flocon_read,no,m3/s,real,0.0,999,1.0,yes
2719,CONNECT,delratio.con,delratio_con,dtbl_flo%alts,dtbl_flo%alts,unique,3,1,real,dtbl_flo%alts,dtbl_flo%alts parameter from in_cond%dtbl_flo via dtbl_flocon_read,no,m3/s,real,0.0,999,1.0,yes
2720,CONNECT,delratio.con,delratio_con,dtbl_flo%acts,dtbl_flo%acts,unique,4,1,real,dtbl_flo%acts,dtbl_flo%acts parameter from in_cond%dtbl_flo via dtbl_flocon_read,no,m3/s,real,0.0,999,1.0,yes
2721,CONNECT,delratio.con,delratio_con,dtbl_flo%cond,dtbl_flo%cond,unique,1,2,real,dtbl_flo%cond,dtbl_flo%cond parameter from in_cond%dtbl_flo via dtbl_flocon_read,no,m3/s,real,0.0,999,1.0,yes
2722,CONNECT,delratio.con,delratio_con,"dtbl_flo%alt, ial = 1, dtbl_flo%alts","dtbl_flo%alt, ial = 1, dtbl_flo%alts",unique,2,2,real,"dtbl_flo%alt, ial = 1, dtbl_flo%alts","dtbl_flo%alt, ial = 1, dtbl_flo%alts parameter from in_cond%dtbl_flo via dtbl_flocon_read",no,m3/s,real,0.0,999,1.0,yes
2723,CONNECT,delratio.con,delratio_con,dtbl_flo%act,dtbl_flo%act,unique,1,3,real,dtbl_flo%act,dtbl_flo%act parameter from in_cond%dtbl_flo via dtbl_flocon_read,no,m3/s,real,0.0,999,1.0,yes
2724,CONNECT,delratio.con,delratio_con,"dtbl_flo%act_outcomes, ial = 1, dtbl_flo%alts","dtbl_flo%act_outcomes, ial = 1, dtbl_flo%alts",unique,2,3,real,"dtbl_flo%act_outcomes, ial = 1, dtbl_flo%alts","dtbl_flo%act_outcomes, ial = 1, dtbl_flo%alts parameter from in_cond%dtbl_flo via dtbl_flocon_read",no,m3/s,real,0.0,999,1.0,yes
2725,CONNECT,delratio.con,delratio_con,cs_db%num_pests,cs_db%num_pests,unique,1,1,derived_type,cs_db%num_pests,cs_db%num_pests parameter from in_sim%cs_db via constit_db_read,no,none,derived,0,999,1.0,yes
2726,CONNECT,delratio.con,delratio_con,"cs_db%pests, i = 1, cs_db%num_pests","cs_db%pests, i = 1, cs_db%num_pests",unique,1,2,derived_type,"cs_db%pests, i = 1, cs_db%num_pests","cs_db%pests, i = 1, cs_db%num_pests parameter from in_sim%cs_db via constit_db_read",no,none,derived,0,999,1.0,yes
2727,CONNECT,delratio.con,delratio_con,cs_db%num_paths,cs_db%num_paths,unique,1,3,derived_type,cs_db%num_paths,cs_db%num_paths parameter from in_sim%cs_db via constit_db_read,no,none,derived,0,999,1.0,yes
2728,CONNECT,delratio.con,delratio_con,"cs_db%paths, i = 1, cs_db%num_paths","cs_db%paths, i = 1, cs_db%num_paths",unique,1,4,derived_type,"cs_db%paths, i = 1, cs_db%num_paths","cs_db%paths, i = 1, cs_db%num_paths parameter from in_sim%cs_db via constit_db_read",no,none,derived,0,999,1.0,yes
2729,CONNECT,delratio.con,delratio_con,cs_db%num_metals,cs_db%num_metals,unique,1,5,derived_type,cs_db%num_metals,cs_db%num_metals parameter from in_sim%cs_db via constit_db_read,no,none,derived,0,999,1.0,yes
2730,CONNECT,delratio.con,delratio_con,"cs_db%metals, i = 1, cs_db%num_metals","cs_db%metals, i = 1, cs_db%num_metals",unique,1,6,derived_type,"cs_db%metals, i = 1, cs_db%num_metals","cs_db%metals, i = 1, cs_db%num_metals parameter from in_sim%cs_db via constit_db_read",no,none,derived,0,999,1.0,yes
2731,CONNECT,delratio.con,delratio_con,cs_db%num_salts,cs_db%num_salts,unique,1,7,derived_type,cs_db%num_salts,cs_db%num_salts parameter from in_sim%cs_db via constit_db_read,no,none,derived,0,999,1.0,yes
2732,CONNECT,delratio.con,delratio_con,"cs_db%salts, i = 1, cs_db%num_salts","cs_db%salts, i = 1, cs_db%num_salts",unique,1,8,derived_type,"cs_db%salts, i = 1, cs_db%num_salts","cs_db%salts, i = 1, cs_db%num_salts parameter from in_sim%cs_db via constit_db_read",no,none,derived,0,999,1.0,yes
2733,CONNECT,delratio.con,delratio_con,cs_db%num_cs,cs_db%num_cs,unique,1,9,derived_type,cs_db%num_cs,cs_db%num_cs parameter from in_sim%cs_db via constit_db_read,no,none,derived,0,999,1.0,yes
2734,CONNECT,delratio.con,delratio_con,"cs_db%cs, i = 1, cs_db%num_cs","cs_db%cs, i = 1, cs_db%num_cs",unique,1,10,derived_type,"cs_db%cs, i = 1, cs_db%num_cs","cs_db%cs, i = 1, cs_db%num_cs parameter from in_sim%cs_db via constit_db_read",no,none,derived,0,999,1.0,yes
2735,CONNECT,delratio.con,delratio_con,ctbl%name,ctbl%name,unique,1,1,character,ctbl%name,ctbl%name parameter from res_conds.dat via res_read_conds,yes,text,string,0,999,default,yes
2736,CONNECT,delratio.con,delratio_con,ctbl%num_conds,ctbl%num_conds,unique,2,1,derived_type,ctbl%num_conds,ctbl%num_conds parameter from res_conds.dat via res_read_conds,no,none,derived,0,999,1.0,yes
2737,CONNECT,delratio.con,delratio_con,ctbl%num_modules,ctbl%num_modules,unique,3,1,integer,ctbl%num_modules,ctbl%num_modules parameter from res_conds.dat via res_read_conds,no,none,int,0,999,1,yes
2738,CONNECT,delratio.con,delratio_con,ctbl%conds%num_conds,ctbl%conds%num_conds,unique,1,2,derived_type,ctbl%conds%num_conds,ctbl%conds%num_conds parameter from res_conds.dat via res_read_conds,no,none,derived,0,999,1.0,yes
2739,CONNECT,delratio.con,delratio_con,"ctbl%conds%scon, icc = 1, isub_con","ctbl%conds%scon, icc = 1, isub_con",unique,2,2,derived_type,"ctbl%conds%scon, icc = 1, isub_con","ctbl%conds%scon, icc = 1, isub_con parameter from res_conds.dat via res_read_conds",no,none,derived,0,999,1.0,yes
2740,CONNECT,delratio.con,delratio_con,ctbl%conds%action,ctbl%conds%action,unique,3,2,derived_type,ctbl%conds%action,ctbl%conds%action parameter from res_conds.dat via res_read_conds,no,none,derived,0,999,1.0,yes
2741,CONNECT,delratio.con,delratio_con,ctbl%mods%con%num_conds,ctbl%mods%con%num_conds,unique,1,3,integer,ctbl%mods%con%num_conds,ctbl%mods%con%num_conds parameter from res_conds.dat via res_read_conds,no,none,int,0,999,1,yes
2742,CONNECT,delratio.con,delratio_con,"ctbl%mods%con%scon, icc = 1, isub_con","ctbl%mods%con%scon, icc = 1, isub_con",unique,2,3,integer,"ctbl%mods%con%scon, icc = 1, isub_con","ctbl%mods%con%scon, icc = 1, isub_con parameter from res_conds.dat via res_read_conds",no,none,int,0,999,1,yes
2743,CONNECT,delratio.con,delratio_con,ctbl%mods%con%action,ctbl%mods%con%action,unique,3,3,integer,ctbl%mods%con%action,ctbl%mods%con%action parameter from res_conds.dat via res_read_conds,no,none,int,0,999,1,yes
2744,CONNECT,delratio.con,delratio_con,ob%num,ob%num,unique,1,1,derived_type,ob%num,ob%num parameter from con_file via hyd_read_connect,no,none,derived,0,999,1.0,yes
2745,CONNECT,delratio.con,delratio_con,ob%name,ob%name,unique,2,1,character,ob%name,ob%name parameter from con_file via hyd_read_connect,yes,text,string,0,999,default,yes
2746,CONNECT,delratio.con,delratio_con,ob%gis_id,ob%gis_id,unique,3,1,integer,ob%gis_id,ob%gis_id parameter from con_file via hyd_read_connect,yes,none,int,0,9999,1,yes
2747,CONNECT,delratio.con,delratio_con,ob%area_ha,ob%area_ha,unique,4,1,real,ob%area_ha,ob%area_ha parameter from con_file via hyd_read_connect,yes,ha,real,0.0,99999.0,1.0,yes
2748,CONNECT,delratio.con,delratio_con,ob%lat,ob%lat,unique,5,1,real,ob%lat,ob%lat parameter from con_file via hyd_read_connect,no,deg,real,0.0,180.0,1.0,yes
2749,CONNECT,delratio.con,delratio_con,ob%long,ob%long,unique,6,1,real,ob%long,ob%long parameter from con_file via hyd_read_connect,no,deg,real,0.0,180.0,1.0,yes
2750,CONNECT,delratio.con,delratio_con,ob%elev,ob%elev,unique,7,1,real,ob%elev,ob%elev parameter from con_file via hyd_read_connect,no,m,real,0.0,999,1.0,yes
2751,CONNECT,delratio.con,delratio_con,ob%props,ob%props,unique,8,1,derived_type,ob%props,ob%props parameter from con_file via hyd_read_connect,no,none,derived,0,999,1.0,yes
2752,CONNECT,delratio.con,delratio_con,ob%wst_c,ob%wst_c,unique,9,1,derived_type,ob%wst_c,ob%wst_c parameter from con_file via hyd_read_connect,no,none,derived,0,999,1.0,yes
2753,CONNECT,delratio.con,delratio_con,ob%constit,ob%constit,unique,10,1,derived_type,ob%constit,ob%constit parameter from con_file via hyd_read_connect,no,none,derived,0,999,1.0,yes
2754,CONNECT,delratio.con,delratio_con,ob%props2,ob%props2,unique,11,1,derived_type,ob%props2,ob%props2 parameter from con_file via hyd_read_connect,no,none,derived,0,999,1.0,yes
2755,CONNECT,delratio.con,delratio_con,ob%ruleset,ob%ruleset,unique,12,1,derived_type,ob%ruleset,ob%ruleset parameter from con_file via hyd_read_connect,no,none,derived,0,999,1.0,yes
2756,CONNECT,delratio.con,delratio_con,ob%src_tot,ob%src_tot,unique,13,1,derived_type,ob%src_tot,ob%src_tot parameter from con_file via hyd_read_connect,no,none,derived,0,999,1.0,yes
2757,CONNECT,delratio.con,delratio_con,ob%num,ob%num,unique,1,2,derived_type,ob%num,ob%num parameter from con_file via hyd_read_connect,no,none,derived,0,999,1.0,yes
2758,CONNECT,delratio.con,delratio_con,ob%name,ob%name,unique,2,2,character,ob%name,ob%name parameter from con_file via hyd_read_connect,yes,text,string,0,999,default,yes
2759,CONNECT,delratio.con,delratio_con,ob%gis_id,ob%gis_id,unique,3,2,integer,ob%gis_id,ob%gis_id parameter from con_file via hyd_read_connect,yes,none,int,0,9999,1,yes
2760,CONNECT,delratio.con,delratio_con,ob%area_ha,ob%area_ha,unique,4,2,real,ob%area_ha,ob%area_ha parameter from con_file via hyd_read_connect,yes,ha,real,0.0,99999.0,1.0,yes
2761,CONNECT,delratio.con,delratio_con,ob%lat,ob%lat,unique,5,2,real,ob%lat,ob%lat parameter from con_file via hyd_read_connect,no,deg,real,0.0,180.0,1.0,yes
2762,CONNECT,delratio.con,delratio_con,ob%long,ob%long,unique,6,2,real,ob%long,ob%long parameter from con_file via hyd_read_connect,no,deg,real,0.0,180.0,1.0,yes
2763,CONNECT,delratio.con,delratio_con,ob%elev,ob%elev,unique,7,2,real,ob%elev,ob%elev parameter from con_file via hyd_read_connect,no,m,real,0.0,999,1.0,yes
2764,CONNECT,delratio.con,delratio_con,ob%props,ob%props,unique,8,2,derived_type,ob%props,ob%props parameter from con_file via hyd_read_connect,no,none,derived,0,999,1.0,yes
2765,CONNECT,delratio.con,delratio_con,ob%wst_c,ob%wst_c,unique,9,2,derived_type,ob%wst_c,ob%wst_c parameter from con_file via hyd_read_connect,no,none,derived,0,999,1.0,yes
2766,CONNECT,delratio.con,delratio_con,ob%constit,ob%constit,unique,10,2,derived_type,ob%constit,ob%constit parameter from con_file via hyd_read_connect,no,none,derived,0,999,1.0,yes
2767,CONNECT,delratio.con,delratio_con,ob%props2,ob%props2,unique,11,2,derived_type,ob%props2,ob%props2 parameter from con_file via hyd_read_connect,no,none,derived,0,999,1.0,yes
2768,CONNECT,delratio.con,delratio_con,ob%ruleset,ob%ruleset,unique,12,2,derived_type,ob%ruleset,ob%ruleset parameter from con_file via hyd_read_connect,no,none,derived,0,999,1.0,yes
2769,CONNECT,delratio.con,delratio_con,ob%src_tot,ob%src_tot,unique,13,2,derived_type,ob%src_tot,ob%src_tot parameter from con_file via hyd_read_connect,no,none,derived,0,999,1.0,yes
2770,CONNECT,delratio.con,delratio_con,"ob%obtyp_out, ob%obtypno_out, ob%htyp_out, ob%frac_out, isp = 1, nout","ob%obtyp_out, ob%obtypno_out, ob%htyp_out, ob%frac_out, isp = 1, nout",unique,14,2,derived_type,"ob%obtyp_out, ob%obtypno_out, ob%htyp_out, ob%frac_out, isp = 1, nout","ob%obtyp_out, ob%obtypno_out, ob%htyp_out, ob%frac_out, isp = 1, nout parameter from con_file via hyd_read_connect",no,none,derived,0,999,1.0,yes
