Unique_ID,Broad_Classification,SWAT_File,database_table,DATABASE_FIELD_NAME,SWAT_Header_Name,Text_File_Structure,Position_in_File,Line_in_file,Swat_code_type,SWAT_Code_Variable_Name,Description,Core,Units,Data_Type,Minimum_Range,Maximum_Range,Default_Value,Use_in_DB
1083,GENERAL,wetland.wet,wetland,poly_area,poly_area,delimited,114,114,wetland,poly_area,poly_area parameter from wetland.wet via gwflow_read,no,ha,real,0.01,100000,1,yes
1084,GENERAL,wetland.wet,wetland,huc12_dum,huc12_dum,delimited,115,115,wetland,huc12_dum,huc12_dum parameter from wetland.wet via gwflow_read,no,none,string,0,999,default,yes
1085,GENERAL,wetland.wet,wetland,huc12_connect,huc12_connect,delimited,116,116,wetland,huc12_connect(k),huc12_connect parameter from wetland.wet via gwflow_read,no,none,string,0,999,default,yes
1086,GENERAL,wetland.wet,wetland,huc12_id,huc12_id,delimited,117,117,wetland,huc12_id,huc12_id parameter from wetland.wet via gwflow_read,no,none,integer,1,9999,1,yes
1087,GENERAL,wetland.wet,wetland,cell_num,cell_num,delimited,118,118,wetland,cell_num,cell_num parameter from wetland.wet via gwflow_read,no,none,integer,1,9999,1,yes
1088,GENERAL,wetland.wet,wetland,cell_num,cell_num,delimited,119,119,wetland,cell_num,cell_num parameter from wetland.wet via gwflow_read,no,none,integer,1,9999,1,yes
1089,GENERAL,wetland.wet,wetland,hru_id,hru_id,delimited,120,120,wetland,hru_id,hru_id parameter from wetland.wet via gwflow_read,no,none,integer,1,9999,1,yes
1090,GENERAL,wetland.wet,wetland,cell_area,cell_area,delimited,121,121,wetland,cell_area,cell_area parameter from wetland.wet via gwflow_read,no,ha,real,0.01,100000,1,yes
1091,GENERAL,wetland.wet,wetland,poly_area,poly_area,delimited,122,122,wetland,poly_area,poly_area parameter from wetland.wet via gwflow_read,no,ha,real,0.01,100000,1,yes
1092,GENERAL,wetland.wet,wetland,obs_channels,obs_channels,delimited,123,123,wetland,obs_channels(i),obs_channels parameter from wetland.wet via gwflow_read,no,none,string,0,999,default,yes
1093,GENERAL,wetland.wet,wetland,"obs_flow_vals,j=1,gw_num_obs_chan","obs_flow_vals,j=1,gw_num_obs_chan",delimited,124,124,wetland,"obs_flow_vals(j,i),j=1,gw_num_obs_chan","obs_flow_vals,j=1,gw_num_obs_chan parameter from wetland.wet via gwflow_read",no,m3/s,integer,1,9999,1,yes
1094,GENERAL,wetland.wet,wetland,wet_hyddb,wet_hyddb,delimited,125,125,wetland,wet_hyddb(ires),wet_hyddb parameter from wetland.wet via wet_read_hyd,no,none,string,0,999,default,yes
1095,GENERAL,wetland.wet,wetland,dum1,dum1,delimited,126,126,wetland,dum1,dum1 parameter from wetland.wet via wet_read_hyd,no,none,string,0,999,default,yes
1096,GENERAL,wetland.wet,wetland,wet_thick,wet_thick,delimited,127,127,wetland,wet_thick(ires),wet_thick parameter from wetland.wet via wet_read_hyd,no,mm/hr,string,0,999,default,yes
1097,HRU,hru-data.hru,hru_data,hru_db%dbsc,hru_db%dbsc,delimited,1,1,hru_data,hru_db(i)%dbsc,hru_db%dbsc parameter from hru-data.hru via hru_read,no,none,string,0,999,default,yes
1098,HRU,hru-data.hru,hru_data,hlt_db,hlt_db,delimited,2,2,hru_data,hlt_db(i),hlt_db parameter from hru-data.hru via hru_lte_read,no,none,string,0,999,default,yes
1099,HRU,hru-lte.hru,hru_lte,hru_db%dbsc,hru_db%dbsc,delimited,1,1,hru_lte,hru_db(i)%dbsc,hru_db%dbsc parameter from hru-lte.hru via hru_read,no,none,string,0,999,default,yes
1100,HRU,hru-lte.hru,hru_lte,hlt_db,hlt_db,delimited,2,2,hru_lte,hlt_db(i),hlt_db parameter from hru-lte.hru via hru_lte_read,no,none,string,0,999,default,yes
1101,GENERAL,exco.exc,exco,exco_db,exco_db,delimited,1,1,exco,exco_db(ii),exco_db parameter from exco.exc via exco_db_read,no,none,string,0,999,default,yes
1102,PESTICIDE,exco.exc,exco,exco_pest_name,exco_pest_name,delimited,2,2,exco,exco_pest_name(ii),exco_pest_name parameter from exco.exc via exco_read_pest,no,none,string,0,999,default,yes
1103,PESTICIDE,exco.exc,exco,"exco_pest%pest, ipest = 1, cs_db%num_pests","exco_pest%pest, ipest = 1, cs_db%num_pests",delimited,3,3,exco,"exco_pest(ii)%pest(ipest), ipest = 1, cs_db%num_pests","exco_pest%pest, ipest = 1, cs_db%num_pests parameter from exco.exc via exco_read_pest",no,none,integer,1,9999,1,yes
1104,GENERAL,exco.exc,exco,namedum,namedum,delimited,4,4,exco,namedum,namedum parameter from exco.exc via exco_read,no,none,string,0,999,default,yes
1105,GENERAL,exco.exc,exco,exco,exco,delimited,5,5,exco,exco(ii),exco parameter from exco.exc via exco_read,no,none,string,0,999,default,yes
1106,GENERAL,exco.exc,exco,exco_hmet_name,exco_hmet_name,delimited,6,6,exco,exco_hmet_name(ii),exco_hmet_name parameter from exco.exc via exco_read_hmet,no,none,string,0,999,default,yes
1107,GENERAL,exco.exc,exco,"exco_hmet%hmet, ihmet = 1, cs_db%num_metals","exco_hmet%hmet, ihmet = 1, cs_db%num_metals",delimited,7,7,exco,"exco_hmet(ii)%hmet(ihmet), ihmet = 1, cs_db%num_metals","exco_hmet%hmet, ihmet = 1, cs_db%num_metals parameter from exco.exc via exco_read_hmet",no,none,integer,1,9999,1,yes
1108,GENERAL,exco.exc,exco,exco_path_name,exco_path_name,delimited,8,8,exco,exco_path_name(ii),exco_path_name parameter from exco.exc via exco_read_path,no,none,string,0,999,default,yes
1109,GENERAL,exco.exc,exco,"exco_path%path, ipath = 1, cs_db%num_paths","exco_path%path, ipath = 1, cs_db%num_paths",delimited,9,9,exco,"exco_path(ii)%path(ipath), ipath = 1, cs_db%num_paths","exco_path%path, ipath = 1, cs_db%num_paths parameter from exco.exc via exco_read_path",no,none,integer,1,9999,1,yes
1110,SALT,exco.exc,exco,exco_salt_name,exco_salt_name,delimited,10,10,exco,exco_salt_name(ii),exco_salt_name parameter from exco.exc via exco_read_salt,no,none,string,0,999,default,yes
1111,SALT,exco.exc,exco,"exco_salt%salt, isalt = 1, cs_db%num_salts","exco_salt%salt, isalt = 1, cs_db%num_salts",delimited,11,11,exco,"exco_salt(ii)%salt(isalt), isalt = 1, cs_db%num_salts","exco_salt%salt, isalt = 1, cs_db%num_salts parameter from exco.exc via exco_read_salt",no,none,integer,1,9999,1,yes
1112,GENERAL,exco.exc,exco,exco_om_name,exco_om_name,delimited,12,12,exco,exco_om_name(ii),exco_om_name parameter from exco.exc via exco_read_om,no,none,string,0,999,default,yes
1113,GENERAL,exco.exc,exco,exco,exco,delimited,13,13,exco,exco(ii),exco parameter from exco.exc via exco_read_om,no,none,string,0,999,default,yes
1114,GENERAL,exco_om.exc,exco_om,titldum,titldum,delimited,1,1,exco_om,titldum,titldum parameter from exco_om.exc via inferred,no,none,string,0,999,0,yes
1115,GENERAL,exco_om.exc,exco_om,header,header,delimited,2,2,exco_om,header,header parameter from exco_om.exc via inferred,no,none,string,0,999,default,yes
1116,GENERAL,exco_om.exc,exco_om,name,name,delimited,3,3,exco_om,name,name parameter from exco_om.exc via inferred,no,none,string,0,999,default,yes
1117,GENERAL,exco_om.exc,exco_om,id,id,delimited,4,4,exco_om,id,id parameter from exco_om.exc via inferred,no,none,integer,1,9999,1,yes
1118,PESTICIDE,exco_pest.exc,exco_pest,titldum,titldum,delimited,1,1,exco_pest,titldum,titldum parameter from exco_pest.exc via inferred,no,none,string,0,999,0,yes
1119,PESTICIDE,exco_pest.exc,exco_pest,header,header,delimited,2,2,exco_pest,header,header parameter from exco_pest.exc via inferred,no,none,string,0,999,default,yes
1120,PESTICIDE,exco_pest.exc,exco_pest,name,name,delimited,3,3,exco_pest,name,name parameter from exco_pest.exc via inferred,no,none,string,0,999,default,yes
1121,PESTICIDE,exco_pest.exc,exco_pest,id,id,delimited,4,4,exco_pest,id,id parameter from exco_pest.exc via inferred,no,none,integer,1,9999,1,yes
1122,GENERAL,exco_path.exc,exco_path,titldum,titldum,delimited,1,1,exco_path,titldum,titldum parameter from exco_path.exc via inferred,no,none,string,0,999,0,yes
1123,GENERAL,exco_path.exc,exco_path,header,header,delimited,2,2,exco_path,header,header parameter from exco_path.exc via inferred,no,none,string,0,999,default,yes
1124,GENERAL,exco_path.exc,exco_path,name,name,delimited,3,3,exco_path,name,name parameter from exco_path.exc via inferred,no,none,string,0,999,default,yes
1125,GENERAL,exco_path.exc,exco_path,id,id,delimited,4,4,exco_path,id,id parameter from exco_path.exc via inferred,no,none,integer,1,9999,1,yes
1126,GENERAL,exco_hmet.exc,exco_hmet,titldum,titldum,delimited,1,1,exco_hmet,titldum,titldum parameter from exco_hmet.exc via inferred,no,none,string,0,999,0,yes
1127,GENERAL,exco_hmet.exc,exco_hmet,header,header,delimited,2,2,exco_hmet,header,header parameter from exco_hmet.exc via inferred,no,none,string,0,999,default,yes
1128,GENERAL,exco_hmet.exc,exco_hmet,name,name,delimited,3,3,exco_hmet,name,name parameter from exco_hmet.exc via inferred,no,none,string,0,999,default,yes
1129,GENERAL,exco_hmet.exc,exco_hmet,id,id,delimited,4,4,exco_hmet,id,id parameter from exco_hmet.exc via inferred,no,none,integer,1,9999,1,yes
1130,SALT,exco_salt.exc,exco_salt,titldum,titldum,delimited,1,1,exco_salt,titldum,titldum parameter from exco_salt.exc via inferred,no,none,string,0,999,0,yes
1131,SALT,exco_salt.exc,exco_salt,header,header,delimited,2,2,exco_salt,header,header parameter from exco_salt.exc via inferred,no,none,string,0,999,default,yes
1132,SALT,exco_salt.exc,exco_salt,name,name,delimited,3,3,exco_salt,name,name parameter from exco_salt.exc via inferred,no,none,string,0,999,default,yes
1133,SALT,exco_salt.exc,exco_salt,id,id,delimited,4,4,exco_salt,id,id parameter from exco_salt.exc via inferred,no,none,integer,1,9999,1,yes
1134,SALT,recall.rec,recall,jday,jday,delimited,1,1,recall,jday,jday parameter from recall.rec via recall_read_salt,no,none,integer,1,9999,1,yes
1135,SALT,recall.rec,recall,mo,mo,delimited,2,2,recall,mo,mo parameter from recall.rec via recall_read_salt,no,none,string,0,999,default,yes
1136,SALT,recall.rec,recall,day_mo,day_mo,delimited,3,3,recall,day_mo,day_mo parameter from recall.rec via recall_read_salt,no,none,integer,1,9999,1,yes
1137,SALT,recall.rec,recall,iyr,iyr,delimited,4,4,recall,iyr,iyr parameter from recall.rec via recall_read_salt,no,none,integer,1,9999,1,yes
1138,SALT,recall.rec,recall,jday,jday,delimited,5,5,recall,jday,jday parameter from recall.rec via recall_read_salt,no,none,integer,1,9999,1,yes
1139,SALT,recall.rec,recall,mo,mo,delimited,6,6,recall,mo,mo parameter from recall.rec via recall_read_salt,no,none,string,0,999,default,yes
1140,SALT,recall.rec,recall,day_mo,day_mo,delimited,7,7,recall,day_mo,day_mo parameter from recall.rec via recall_read_salt,no,none,integer,1,9999,1,yes
1141,SALT,recall.rec,recall,iyr,iyr,delimited,8,8,recall,iyr,iyr parameter from recall.rec via recall_read_salt,no,none,integer,1,9999,1,yes
1142,SALT,recall.rec,recall,ob_typ,ob_typ,delimited,9,9,recall,ob_typ,ob_typ parameter from recall.rec via recall_read_salt,no,none,string,0,999,default,yes
1143,SALT,recall.rec,recall,ob_name,ob_name,delimited,10,10,recall,ob_name,ob_name parameter from recall.rec via recall_read_salt,no,none,string,0,999,default,yes
1144,SALT,recall.rec,recall,"rec_salt%hd_salt%salt,isalt=1,cs_db%num_salts","rec_salt%hd_salt%salt,isalt=1,cs_db%num_salts",delimited,11,11,recall,"rec_salt(i)%hd_salt(istep,iyrs)%salt(isalt),isalt=1,cs_db%num_salts","rec_salt%hd_salt%salt,isalt=1,cs_db%num_salts parameter from recall.rec via recall_read_salt",no,none,integer,1,9999,1,yes
1145,SALT,recall.rec,recall,rec_salt%name,rec_salt%name,delimited,12,12,recall,rec_salt(i)%name,rec_salt%name parameter from recall.rec via recall_read_salt,no,none,string,0,999,default,yes
1146,SALT,recall.rec,recall,rec_salt%typ,rec_salt%typ,delimited,13,13,recall,rec_salt(i)%typ,rec_salt%typ parameter from recall.rec via recall_read_salt,no,none,string,0,999,default,yes
1147,SALT,recall.rec,recall,rec_salt%filename,rec_salt%filename,delimited,14,14,recall,rec_salt(i)%filename,rec_salt%filename parameter from recall.rec via recall_read_salt,no,m,real,0,999,0,yes
1148,GENERAL,recall.rec,recall,jday,jday,delimited,15,15,recall,jday,jday parameter from recall.rec via recall_read_cs,no,none,integer,1,9999,1,yes
1149,GENERAL,recall.rec,recall,mo,mo,delimited,16,16,recall,mo,mo parameter from recall.rec via recall_read_cs,no,none,string,0,999,default,yes
1150,GENERAL,recall.rec,recall,day_mo,day_mo,delimited,17,17,recall,day_mo,day_mo parameter from recall.rec via recall_read_cs,no,none,integer,1,9999,1,yes
1151,GENERAL,recall.rec,recall,iyr,iyr,delimited,18,18,recall,iyr,iyr parameter from recall.rec via recall_read_cs,no,none,integer,1,9999,1,yes
1152,GENERAL,recall.rec,recall,jday,jday,delimited,19,19,recall,jday,jday parameter from recall.rec via recall_read_cs,no,none,integer,1,9999,1,yes
1153,GENERAL,recall.rec,recall,mo,mo,delimited,20,20,recall,mo,mo parameter from recall.rec via recall_read_cs,no,none,string,0,999,default,yes
1154,GENERAL,recall.rec,recall,day_mo,day_mo,delimited,21,21,recall,day_mo,day_mo parameter from recall.rec via recall_read_cs,no,none,integer,1,9999,1,yes
1155,GENERAL,recall.rec,recall,iyr,iyr,delimited,22,22,recall,iyr,iyr parameter from recall.rec via recall_read_cs,no,none,integer,1,9999,1,yes
1156,GENERAL,recall.rec,recall,ob_typ,ob_typ,delimited,23,23,recall,ob_typ,ob_typ parameter from recall.rec via recall_read_cs,no,none,string,0,999,default,yes
1157,GENERAL,recall.rec,recall,ob_name,ob_name,delimited,24,24,recall,ob_name,ob_name parameter from recall.rec via recall_read_cs,no,none,string,0,999,default,yes
1158,GENERAL,recall.rec,recall,"rec_cs%hd_cs%cs,ics=1,cs_db%num_cs","rec_cs%hd_cs%cs,ics=1,cs_db%num_cs",delimited,25,25,recall,"rec_cs(i)%hd_cs(istep,iyrs)%cs(ics),ics=1,cs_db%num_cs","rec_cs%hd_cs%cs,ics=1,cs_db%num_cs parameter from recall.rec via recall_read_cs",no,none,integer,1,9999,1,yes
1159,GENERAL,recall.rec,recall,rec_cs%name,rec_cs%name,delimited,26,26,recall,rec_cs(i)%name,rec_cs%name parameter from recall.rec via recall_read_cs,no,none,string,0,999,default,yes
1160,GENERAL,recall.rec,recall,rec_cs%typ,rec_cs%typ,delimited,27,27,recall,rec_cs(i)%typ,rec_cs%typ parameter from recall.rec via recall_read_cs,no,none,string,0,999,default,yes
1161,GENERAL,recall.rec,recall,rec_cs%filename,rec_cs%filename,delimited,28,28,recall,rec_cs(i)%filename,rec_cs%filename parameter from recall.rec via recall_read_cs,no,m,real,0,999,0,yes
1162,GENERAL,recall.rec,recall,jday,jday,delimited,29,29,recall,jday,jday parameter from recall.rec via recall_read,no,none,integer,1,9999,1,yes
1163,GENERAL,recall.rec,recall,mo,mo,delimited,30,30,recall,mo,mo parameter from recall.rec via recall_read,no,none,string,0,999,default,yes
1164,GENERAL,recall.rec,recall,day_mo,day_mo,delimited,31,31,recall,day_mo,day_mo parameter from recall.rec via recall_read,no,none,integer,1,9999,1,yes
1165,GENERAL,recall.rec,recall,iyr,iyr,delimited,32,32,recall,iyr,iyr parameter from recall.rec via recall_read,no,none,integer,1,9999,1,yes
1166,GENERAL,recall.rec,recall,jday1,jday1,delimited,33,33,recall,jday1,jday1 parameter from recall.rec via recall_read,no,none,integer,1,9999,1,yes
1167,GENERAL,recall.rec,recall,mo1,mo1,delimited,34,34,recall,mo1,mo1 parameter from recall.rec via recall_read,no,none,string,0,999,default,yes
1168,GENERAL,recall.rec,recall,day_mo,day_mo,delimited,35,35,recall,day_mo,day_mo parameter from recall.rec via recall_read,no,none,integer,1,9999,1,yes
1169,GENERAL,recall.rec,recall,iyr,iyr,delimited,36,36,recall,iyr,iyr parameter from recall.rec via recall_read,no,none,integer,1,9999,1,yes
1170,GENERAL,recall.rec,recall,jday,jday,delimited,37,37,recall,jday,jday parameter from recall.rec via recall_read,no,none,integer,1,9999,1,yes
1171,GENERAL,recall.rec,recall,mo,mo,delimited,38,38,recall,mo,mo parameter from recall.rec via recall_read,no,none,string,0,999,default,yes
1172,GENERAL,recall.rec,recall,day_mo,day_mo,delimited,39,39,recall,day_mo,day_mo parameter from recall.rec via recall_read,no,none,integer,1,9999,1,yes
1173,GENERAL,recall.rec,recall,iyr,iyr,delimited,40,40,recall,iyr,iyr parameter from recall.rec via recall_read,no,none,integer,1,9999,1,yes
1174,GENERAL,recall.rec,recall,ob_typ,ob_typ,delimited,41,41,recall,ob_typ,ob_typ parameter from recall.rec via recall_read,no,none,string,0,999,default,yes
1175,GENERAL,recall.rec,recall,ob_name,ob_name,delimited,42,42,recall,ob_name,ob_name parameter from recall.rec via recall_read,no,none,string,0,999,default,yes
1176,GENERAL,recall.rec,recall,recall%hd,recall%hd,delimited,43,43,recall,"recall(i)%hd(jday1,iyrs)",recall%hd parameter from recall.rec via recall_read,no,none,string,0,999,default,yes
1177,GENERAL,recall.rec,recall,jday,jday,delimited,44,44,recall,jday,jday parameter from recall.rec via recall_read,no,none,integer,1,9999,1,yes
1178,GENERAL,recall.rec,recall,mo,mo,delimited,45,45,recall,mo,mo parameter from recall.rec via recall_read,no,none,string,0,999,default,yes
1179,GENERAL,recall.rec,recall,day_mo,day_mo,delimited,46,46,recall,day_mo,day_mo parameter from recall.rec via recall_read,no,none,integer,1,9999,1,yes
1180,GENERAL,recall.rec,recall,iyr,iyr,delimited,47,47,recall,iyr,iyr parameter from recall.rec via recall_read,no,none,integer,1,9999,1,yes
1181,GENERAL,recall.rec,recall,ob_typ,ob_typ,delimited,48,48,recall,ob_typ,ob_typ parameter from recall.rec via recall_read,no,none,string,0,999,default,yes
1182,GENERAL,recall.rec,recall,ob_name,ob_name,delimited,49,49,recall,ob_name,ob_name parameter from recall.rec via recall_read,no,none,string,0,999,default,yes
1183,GENERAL,recall.rec,recall,recall%hd,recall%hd,delimited,50,50,recall,"recall(i)%hd(mo1,iyrs)",recall%hd parameter from recall.rec via recall_read,no,none,string,0,999,default,yes
1184,GENERAL,recall.rec,recall,jday,jday,delimited,51,51,recall,jday,jday parameter from recall.rec via recall_read,no,none,integer,1,9999,1,yes
1185,GENERAL,recall.rec,recall,mo,mo,delimited,52,52,recall,mo,mo parameter from recall.rec via recall_read,no,none,string,0,999,default,yes
1186,GENERAL,recall.rec,recall,day_mo,day_mo,delimited,53,53,recall,day_mo,day_mo parameter from recall.rec via recall_read,no,none,integer,1,9999,1,yes
1187,GENERAL,recall.rec,recall,iyr,iyr,delimited,54,54,recall,iyr,iyr parameter from recall.rec via recall_read,no,none,integer,1,9999,1,yes
1188,GENERAL,recall.rec,recall,ob_typ,ob_typ,delimited,55,55,recall,ob_typ,ob_typ parameter from recall.rec via recall_read,no,none,string,0,999,default,yes
1189,GENERAL,recall.rec,recall,ob_name,ob_name,delimited,56,56,recall,ob_name,ob_name parameter from recall.rec via recall_read,no,none,string,0,999,default,yes
1190,GENERAL,recall.rec,recall,ht1,ht1,delimited,57,57,recall,ht1,ht1 parameter from recall.rec via recall_read,no,none,string,0,999,default,yes
1191,GENERAL,recall.rec,recall,iyr,iyr,delimited,58,58,recall,iyr,iyr parameter from recall.rec via recall_read,no,none,integer,1,9999,1,yes
1192,GENERAL,recall.rec,recall,istep,istep,delimited,59,59,recall,istep,istep parameter from recall.rec via recall_read,no,none,string,0,999,default,yes
1193,GENERAL,recall.rec,recall,iyr,iyr,delimited,60,60,recall,iyr,iyr parameter from recall.rec via recall_read,no,none,integer,1,9999,1,yes
1194,GENERAL,recall.rec,recall,istep,istep,delimited,61,61,recall,istep,istep parameter from recall.rec via recall_read,no,none,string,0,999,default,yes
1195,GENERAL,recall.rec,recall,recall%hd,recall%hd,delimited,62,62,recall,"recall(i)%hd(istep,iyrs)",recall%hd parameter from recall.rec via recall_read,no,none,string,0,999,default,yes
1196,GENERAL,recall.rec,recall,recall%name,recall%name,delimited,63,63,recall,recall(i)%name,recall%name parameter from recall.rec via recall_read,no,none,string,0,999,default,yes
1197,GENERAL,recall.rec,recall,recall%typ,recall%typ,delimited,64,64,recall,recall(i)%typ,recall%typ parameter from recall.rec via recall_read,no,none,string,0,999,default,yes
1198,GENERAL,recall.rec,recall,recall%filename,recall%filename,delimited,65,65,recall,recall(i)%filename,recall%filename parameter from recall.rec via recall_read,no,m,real,0,999,0,yes
1199,GENERAL,recall.rec,recall,rec_pest%name,rec_pest%name,delimited,66,66,recall,rec_pest(i)%name,rec_pest%name parameter from recall.rec via recall_read,no,none,string,0,999,default,yes
1200,GENERAL,recall.rec,recall,rec_pest%typ,rec_pest%typ,delimited,67,67,recall,rec_pest(i)%typ,rec_pest%typ parameter from recall.rec via recall_read,no,none,string,0,999,default,yes
1201,GENERAL,recall.rec,recall,rec_pest%filename,rec_pest%filename,delimited,68,68,recall,rec_pest(i)%filename,rec_pest%filename parameter from recall.rec via recall_read,no,m,real,0,999,0,yes
1202,GENERAL,delratio.del,delratio,titldum,titldum,delimited,1,1,delratio,titldum,titldum parameter from delratio.del via inferred,no,none,string,0,999,0,yes
1203,GENERAL,delratio.del,delratio,header,header,delimited,2,2,delratio,header,header parameter from delratio.del via inferred,no,none,string,0,999,default,yes
1204,GENERAL,delratio.del,delratio,name,name,delimited,3,3,delratio,name,name parameter from delratio.del via inferred,no,none,string,0,999,default,yes
1205,GENERAL,delratio.del,delratio,id,id,delimited,4,4,delratio,id,id parameter from delratio.del via inferred,no,none,integer,1,9999,1,yes
1206,GENERAL,dr_om.del,dr_om,titldum,titldum,delimited,1,1,dr_om,titldum,titldum parameter from dr_om.del via inferred,no,none,string,0,999,0,yes
1207,GENERAL,dr_om.del,dr_om,header,header,delimited,2,2,dr_om,header,header parameter from dr_om.del via inferred,no,none,string,0,999,default,yes
1208,GENERAL,dr_om.del,dr_om,name,name,delimited,3,3,dr_om,name,name parameter from dr_om.del via inferred,no,none,string,0,999,default,yes
1209,GENERAL,dr_om.del,dr_om,id,id,delimited,4,4,dr_om,id,id parameter from dr_om.del via inferred,no,none,integer,1,9999,1,yes
1210,PESTICIDE,dr_pest.del,dr_pest,titldum,titldum,delimited,1,1,dr_pest,titldum,titldum parameter from dr_pest.del via inferred,no,none,string,0,999,0,yes
1211,PESTICIDE,dr_pest.del,dr_pest,header,header,delimited,2,2,dr_pest,header,header parameter from dr_pest.del via inferred,no,none,string,0,999,default,yes
1212,PESTICIDE,dr_pest.del,dr_pest,name,name,delimited,3,3,dr_pest,name,name parameter from dr_pest.del via inferred,no,none,string,0,999,default,yes
1213,PESTICIDE,dr_pest.del,dr_pest,id,id,delimited,4,4,dr_pest,id,id parameter from dr_pest.del via inferred,no,none,integer,1,9999,1,yes
1214,GENERAL,dr_path.del,dr_path,dr_path_name,dr_path_name,delimited,1,1,dr_path,dr_path_name(ii),dr_path_name parameter from dr_path.del via dr_path_read,no,none,string,0,999,default,yes
1215,GENERAL,dr_path.del,dr_path,"dr_path%path, ipath = 1, cs_db%num_paths","dr_path%path, ipath = 1, cs_db%num_paths",delimited,2,2,dr_path,"dr_path(ii)%path(ipath), ipath = 1, cs_db%num_paths","dr_path%path, ipath = 1, cs_db%num_paths parameter from dr_path.del via dr_path_read",no,none,integer,1,9999,1,yes
1216,GENERAL,dr_hmet.del,dr_hmet,titldum,titldum,delimited,1,1,dr_hmet,titldum,titldum parameter from dr_hmet.del via inferred,no,none,string,0,999,0,yes
1217,GENERAL,dr_hmet.del,dr_hmet,header,header,delimited,2,2,dr_hmet,header,header parameter from dr_hmet.del via inferred,no,none,string,0,999,default,yes
1218,GENERAL,dr_hmet.del,dr_hmet,name,name,delimited,3,3,dr_hmet,name,name parameter from dr_hmet.del via inferred,no,none,string,0,999,default,yes
1219,GENERAL,dr_hmet.del,dr_hmet,id,id,delimited,4,4,dr_hmet,id,id parameter from dr_hmet.del via inferred,no,none,integer,1,9999,1,yes
1220,SALT,dr_salt.del,dr_salt,titldum,titldum,delimited,1,1,dr_salt,titldum,titldum parameter from dr_salt.del via inferred,no,none,string,0,999,0,yes
1221,SALT,dr_salt.del,dr_salt,header,header,delimited,2,2,dr_salt,header,header parameter from dr_salt.del via inferred,no,none,string,0,999,default,yes
1222,SALT,dr_salt.del,dr_salt,name,name,delimited,3,3,dr_salt,name,name parameter from dr_salt.del via inferred,no,none,string,0,999,default,yes
1223,SALT,dr_salt.del,dr_salt,id,id,delimited,4,4,dr_salt,id,id parameter from dr_salt.del via inferred,no,none,integer,1,9999,1,yes
1224,AQUIFER,initial.aqu,initial,aqu_init_dat_c_cs,aqu_init_dat_c_cs,delimited,1,1,initial,aqu_init_dat_c_cs(iaqu),aqu_init_dat_c_cs parameter from initial.aqu via aqu_read_init_cs,no,none,string,0,999,default,yes
1225,CHANNEL,initial.aqu,initial,ch_init_cs,ch_init_cs,delimited,2,2,initial,ch_init_cs(ich),ch_init_cs parameter from initial.aqu via ch_read_init_cs,no,none,string,0,999,default,yes
1226,GENERAL,animal.hrd,animal,titldum,titldum,delimited,1,1,animal,titldum,titldum parameter from animal.hrd via inferred,no,none,string,0,999,0,yes
1227,GENERAL,animal.hrd,animal,header,header,delimited,2,2,animal,header,header parameter from animal.hrd via inferred,no,none,string,0,999,default,yes
1228,GENERAL,animal.hrd,animal,name,name,delimited,3,3,animal,name,name parameter from animal.hrd via inferred,no,none,string,0,999,default,yes
1229,GENERAL,animal.hrd,animal,id,id,delimited,4,4,animal,id,id parameter from animal.hrd via inferred,no,none,integer,1,9999,1,yes
1230,GENERAL,herd.hrd,herd,titldum,titldum,delimited,1,1,herd,titldum,titldum parameter from herd.hrd via inferred,no,none,string,0,999,0,yes
1231,GENERAL,herd.hrd,herd,header,header,delimited,2,2,herd,header,header parameter from herd.hrd via inferred,no,none,string,0,999,default,yes
1232,GENERAL,herd.hrd,herd,name,name,delimited,3,3,herd,name,name parameter from herd.hrd via inferred,no,none,string,0,999,default,yes
1233,GENERAL,herd.hrd,herd,id,id,delimited,4,4,herd,id,id parameter from herd.hrd via inferred,no,none,integer,1,9999,1,yes
1234,GENERAL,ranch.hrd,ranch,titldum,titldum,delimited,1,1,ranch,titldum,titldum parameter from ranch.hrd via inferred,no,none,string,0,999,0,yes
1235,GENERAL,ranch.hrd,ranch,header,header,delimited,2,2,ranch,header,header parameter from ranch.hrd via inferred,no,none,string,0,999,default,yes
1236,GENERAL,ranch.hrd,ranch,name,name,delimited,3,3,ranch,name,name parameter from ranch.hrd via inferred,no,none,string,0,999,default,yes
1237,GENERAL,ranch.hrd,ranch,id,id,delimited,4,4,ranch,id,id parameter from ranch.hrd via inferred,no,none,integer,1,9999,1,yes
1238,CHANNEL,chan-surf.lin,chan_surf,titldum,titldum,delimited,1,1,chan_surf,titldum,titldum parameter from chan-surf.lin via inferred,no,none,string,0,999,0,yes
1239,CHANNEL,chan-surf.lin,chan_surf,header,header,delimited,2,2,chan_surf,header,header parameter from chan-surf.lin via inferred,no,none,string,0,999,default,yes
1240,CHANNEL,chan-surf.lin,chan_surf,id,id,delimited,3,3,chan_surf,id,id parameter from chan-surf.lin via inferred,no,none,integer,1,9999,1,yes
1241,CHANNEL,chan-surf.lin,chan_surf,name,name,delimited,4,4,chan_surf,name,name parameter from chan-surf.lin via inferred,no,none,string,0,999,default,yes
1242,CHANNEL,chan-surf.lin,chan_surf,len,len,delimited,5,5,chan_surf,len,len parameter from chan-surf.lin via inferred,no,m,real,0,999,0,yes
