category,io_file,line_in_file,position_in_file,component,old_row,new_row
input,plant_gro.sft,4,3,nspu,"{'Line in File': '4', 'Position in File': '3', 'Condition': 'if (nspu > 0)', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'nspu', 'Type': 'integer', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}","{'Line in File': '4', 'Position in File': '3', 'Condition': 'if (nspu > 0)', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'nspu', 'Type': 'integer', 'Dimensions': '-', 'Default': '0', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}"
input,plant_gro.sft,4,4,elem_cnt(isp),"{'Line in File': '4', 'Position in File': '4', 'Condition': 'if (nspu > 0)', 'Local (Y/N)': 'N', 'TYPE': '-', 'Component': 'elem_cnt(isp)', 'Type': 'integer', 'Dimensions': 'allocatable', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_chg'}","{'Line in File': '4', 'Position in File': '4', 'Condition': 'if (nspu > 0)', 'Local (Y/N)': 'N', 'TYPE': '-', 'Component': 'elem_cnt(isp)', 'Type': 'integer', 'Dimensions': 'dimension (:), allocatable', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_chg'}"
input,plant_gro.sft,5,1,header,"{'Line in File': '5', 'Position in File': '1', 'Condition': 'if (plcal(i)%lum_num > 0)', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'header', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}","{'Line in File': '5', 'Position in File': '1', 'Condition': 'if (plcal(i)%lum_num > 0)', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'header', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '""""', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}"
input,plant_gro.sft,6,1,meas,"{'Line in File': '6', 'Position in File': '1', 'Condition': 'if (plcal(i)%lum_num > 0)', 'Local (Y/N)': 'N', 'TYPE': 'plcal', 'Component': 'meas', 'Type': 'unknown', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_chg'}",
input,plant_gro.sft,6,1,name,,"{'Line in File': '6', 'Position in File': '1', 'Condition': 'if (plcal(i)%lum_num > 0)', 'Local (Y/N)': 'N', 'TYPE': 'meas', 'Component': 'name', 'Type': 'character(len=16)', 'Dimensions': '-', 'Default': '""default""', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_chg'}"
input,plant_gro.sft,6,2,yield,,"{'Line in File': '6', 'Position in File': '2', 'Condition': 'if (plcal(i)%lum_num > 0)', 'Local (Y/N)': 'N', 'TYPE': 'meas', 'Component': 'yield', 'Type': 'unknown', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_chg'}"
input,plant_gro.sft,6,3,npp,,"{'Line in File': '6', 'Position in File': '3', 'Condition': 'if (plcal(i)%lum_num > 0)', 'Local (Y/N)': 'N', 'TYPE': 'meas', 'Component': 'npp', 'Type': 'unknown', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_chg'}"
input,plant_gro.sft,6,4,lai_mx,,"{'Line in File': '6', 'Position in File': '4', 'Condition': 'if (plcal(i)%lum_num > 0)', 'Local (Y/N)': 'N', 'TYPE': 'meas', 'Component': 'lai_mx', 'Type': 'unknown', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_chg'}"
input,plant_gro.sft,6,5,wstress,,"{'Line in File': '6', 'Position in File': '5', 'Condition': 'if (plcal(i)%lum_num > 0)', 'Local (Y/N)': 'N', 'TYPE': 'meas', 'Component': 'wstress', 'Type': 'unknown', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_chg'}"
input,plant_gro.sft,6,6,astress,,"{'Line in File': '6', 'Position in File': '6', 'Condition': 'if (plcal(i)%lum_num > 0)', 'Local (Y/N)': 'N', 'TYPE': 'meas', 'Component': 'astress', 'Type': 'unknown', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_chg'}"
input,plant_gro.sft,6,7,tstress,,"{'Line in File': '6', 'Position in File': '7', 'Condition': 'if (plcal(i)%lum_num > 0)', 'Local (Y/N)': 'N', 'TYPE': 'meas', 'Component': 'tstress', 'Type': 'unknown', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_chg'}"
input,plant_parms.sft,1,1,titldum,"{'Line in File': '1', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'titldum', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}","{'Line in File': '1', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'titldum', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '""""', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}"
input,plant_parms.sft,2,1,mreg,"{'Line in File': '2', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'mreg', 'Type': 'integer', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}","{'Line in File': '2', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'mreg', 'Type': 'integer', 'Dimensions': '-', 'Default': '0', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}"
input,plant_parms.sft,3,1,header,"{'Line in File': '3', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'header', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}","{'Line in File': '3', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'header', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '""""', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}"
input,plant_parms.sft,4,2,lum_num,"{'Line in File': '4', 'Position in File': '2', 'Condition': 'if (nspu > 0)', 'Local (Y/N)': 'N', 'TYPE': 'pl_prms', 'Component': 'lum_num', 'Type': 'integer', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_chg'}","{'Line in File': '4', 'Position in File': '2', 'Condition': 'if (nspu > 0)', 'Local (Y/N)': 'N', 'TYPE': 'pl_prms', 'Component': 'lum_num', 'Type': 'integer', 'Dimensions': '-', 'Default': '0', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_chg'}"
input,plant_parms.sft,4,3,nspu,"{'Line in File': '4', 'Position in File': '3', 'Condition': 'if (nspu > 0)', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'nspu', 'Type': 'integer', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}","{'Line in File': '4', 'Position in File': '3', 'Condition': 'if (nspu > 0)', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'nspu', 'Type': 'integer', 'Dimensions': '-', 'Default': '0', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}"
input,plant_parms.sft,4,4,elem_cnt(isp),"{'Line in File': '4', 'Position in File': '4', 'Condition': 'if (nspu > 0)', 'Local (Y/N)': 'N', 'TYPE': '-', 'Component': 'elem_cnt(isp)', 'Type': 'integer', 'Dimensions': 'allocatable', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_chg'}","{'Line in File': '4', 'Position in File': '4', 'Condition': 'if (nspu > 0)', 'Local (Y/N)': 'N', 'TYPE': '-', 'Component': 'elem_cnt(isp)', 'Type': 'integer', 'Dimensions': 'dimension (:), allocatable', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_chg'}"
input,plant_parms.sft,5,1,header,"{'Line in File': '5', 'Position in File': '1', 'Condition': 'if (pl_prms(i)%lum_num > 0)', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'header', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}","{'Line in File': '5', 'Position in File': '1', 'Condition': 'if (pl_prms(i)%lum_num > 0)', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'header', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '""""', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}"
input,plant_parms.sft,6,1,prm,"{'Line in File': '6', 'Position in File': '1', 'Condition': 'if (pl_prms(i)%lum_num > 0)', 'Local (Y/N)': 'N', 'TYPE': 'pl_prms', 'Component': 'prm', 'Type': 'type(pl_parms_cal)', 'Dimensions': 'allocatable', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_chg'}",
input,plant_parms.sft,6,1,var,,"{'Line in File': '6', 'Position in File': '1', 'Condition': 'if (pl_prms(i)%lum_num > 0)', 'Local (Y/N)': 'N', 'TYPE': 'prm', 'Component': 'var', 'Type': 'unknown', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_chg'}"
input,plant_parms.sft,6,2,name,,"{'Line in File': '6', 'Position in File': '2', 'Condition': 'if (pl_prms(i)%lum_num > 0)', 'Local (Y/N)': 'N', 'TYPE': 'prm', 'Component': 'name', 'Type': 'character(len=16)', 'Dimensions': '-', 'Default': '""default""', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_chg'}"
input,plant_parms.sft,6,3,init_val,,"{'Line in File': '6', 'Position in File': '3', 'Condition': 'if (pl_prms(i)%lum_num > 0)', 'Local (Y/N)': 'N', 'TYPE': 'prm', 'Component': 'init_val', 'Type': 'unknown', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_chg'}"
input,plant_parms.sft,6,4,chg_typ,,"{'Line in File': '6', 'Position in File': '4', 'Condition': 'if (pl_prms(i)%lum_num > 0)', 'Local (Y/N)': 'N', 'TYPE': 'prm', 'Component': 'chg_typ', 'Type': 'unknown', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_chg'}"
input,plant_parms.sft,6,5,neg,,"{'Line in File': '6', 'Position in File': '5', 'Condition': 'if (pl_prms(i)%lum_num > 0)', 'Local (Y/N)': 'N', 'TYPE': 'prm', 'Component': 'neg', 'Type': 'unknown', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_chg'}"
input,plant_parms.sft,6,6,pos,,"{'Line in File': '6', 'Position in File': '6', 'Condition': 'if (pl_prms(i)%lum_num > 0)', 'Local (Y/N)': 'N', 'TYPE': 'prm', 'Component': 'pos', 'Type': 'unknown', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_chg'}"
input,plant_parms.sft,6,7,lo,,"{'Line in File': '6', 'Position in File': '7', 'Condition': 'if (pl_prms(i)%lum_num > 0)', 'Local (Y/N)': 'N', 'TYPE': 'prm', 'Component': 'lo', 'Type': 'unknown', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_chg'}"
input,plant_parms.sft,6,8,up,,"{'Line in File': '6', 'Position in File': '8', 'Condition': 'if (pl_prms(i)%lum_num > 0)', 'Local (Y/N)': 'N', 'TYPE': 'prm', 'Component': 'up', 'Type': 'unknown', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_chg'}"
input,plants.plt,1,1,titldum,"{'Line in File': '1', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'titldum', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}","{'Line in File': '1', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'titldum', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '""""', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}"
input,plants.plt,2,1,header,"{'Line in File': '2', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'header', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}","{'Line in File': '2', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'Y', 'TYPE': '-', 'Component': 'header', 'Type': 'character(len=80)', 'Dimensions': '-', 'Default': '""""', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': '-'}"
input,plants.plt,3,1,plantnm,"{'Line in File': '3', 'Position in File': '1', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'plantnm', 'Type': 'character(len=40)', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '1', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'plantnm', 'Type': 'character(len=40)', 'Dimensions': '-', 'Default': '""""', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,10,laimx1,"{'Line in File': '3', 'Position in File': '10', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'laimx1', 'Type': 'real', 'Dimensions': '-', 'Default': '0.05', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '10', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'laimx1', 'Type': 'real', 'Dimensions': '-', 'Default': '0.05', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,11,frgrw2,"{'Line in File': '3', 'Position in File': '11', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'frgrw2', 'Type': 'real', 'Dimensions': '-', 'Default': '0.4', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '11', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'frgrw2', 'Type': 'real', 'Dimensions': '-', 'Default': '0.4', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,12,laimx2,"{'Line in File': '3', 'Position in File': '12', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'laimx2', 'Type': 'real', 'Dimensions': '-', 'Default': '0.95', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '12', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'laimx2', 'Type': 'real', 'Dimensions': '-', 'Default': '0.95', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,13,dlai,"{'Line in File': '3', 'Position in File': '13', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'dlai', 'Type': 'real', 'Dimensions': '-', 'Default': '0.99', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '13', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'dlai', 'Type': 'real', 'Dimensions': '-', 'Default': '0.99', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,14,dlai_rate,"{'Line in File': '3', 'Position in File': '14', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'dlai_rate', 'Type': 'real', 'Dimensions': '-', 'Default': '1.', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '14', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'dlai_rate', 'Type': 'real', 'Dimensions': '-', 'Default': '1.', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,15,chtmx,"{'Line in File': '3', 'Position in File': '15', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'chtmx', 'Type': 'real', 'Dimensions': '-', 'Default': '6.0', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '15', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'chtmx', 'Type': 'real', 'Dimensions': '-', 'Default': '6.0', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,16,rdmx,"{'Line in File': '3', 'Position in File': '16', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'rdmx', 'Type': 'real', 'Dimensions': '-', 'Default': '3.5', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '16', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'rdmx', 'Type': 'real', 'Dimensions': '-', 'Default': '3.5', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,17,t_opt,"{'Line in File': '3', 'Position in File': '17', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 't_opt', 'Type': 'real', 'Dimensions': '-', 'Default': '30.', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '17', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 't_opt', 'Type': 'real', 'Dimensions': '-', 'Default': '30.', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,18,t_base,"{'Line in File': '3', 'Position in File': '18', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 't_base', 'Type': 'real', 'Dimensions': '-', 'Default': '10.', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '18', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 't_base', 'Type': 'real', 'Dimensions': '-', 'Default': '10.', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,19,cnyld,"{'Line in File': '3', 'Position in File': '19', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'cnyld', 'Type': 'real', 'Dimensions': '-', 'Default': '0.0015', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '19', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'cnyld', 'Type': 'real', 'Dimensions': '-', 'Default': '0.0015', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,2,typ,"{'Line in File': '3', 'Position in File': '2', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'typ', 'Type': 'character(len=18)', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '2', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'typ', 'Type': 'character(len=18)', 'Dimensions': '-', 'Default': '""""', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,20,cpyld,"{'Line in File': '3', 'Position in File': '20', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'cpyld', 'Type': 'real', 'Dimensions': '-', 'Default': '0.0003', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '20', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'cpyld', 'Type': 'real', 'Dimensions': '-', 'Default': '0.0003', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,21,pltnfr1,"{'Line in File': '3', 'Position in File': '21', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'pltnfr1', 'Type': 'real', 'Dimensions': '-', 'Default': '0.006', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '21', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'pltnfr1', 'Type': 'real', 'Dimensions': '-', 'Default': '0.006', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,22,pltnfr2,"{'Line in File': '3', 'Position in File': '22', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'pltnfr2', 'Type': 'real', 'Dimensions': '-', 'Default': '0.002', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '22', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'pltnfr2', 'Type': 'real', 'Dimensions': '-', 'Default': '0.002', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,23,pltnfr3,"{'Line in File': '3', 'Position in File': '23', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'pltnfr3', 'Type': 'real', 'Dimensions': '-', 'Default': '0.0015', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '23', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'pltnfr3', 'Type': 'real', 'Dimensions': '-', 'Default': '0.0015', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,24,pltpfr1,"{'Line in File': '3', 'Position in File': '24', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'pltpfr1', 'Type': 'real', 'Dimensions': '-', 'Default': '0.0007', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '24', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'pltpfr1', 'Type': 'real', 'Dimensions': '-', 'Default': '0.0007', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,25,pltpfr2,"{'Line in File': '3', 'Position in File': '25', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'pltpfr2', 'Type': 'real', 'Dimensions': '-', 'Default': '0.0004', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '25', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'pltpfr2', 'Type': 'real', 'Dimensions': '-', 'Default': '0.0004', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,26,pltpfr3,"{'Line in File': '3', 'Position in File': '26', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'pltpfr3', 'Type': 'real', 'Dimensions': '-', 'Default': '0.0003', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '26', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'pltpfr3', 'Type': 'real', 'Dimensions': '-', 'Default': '0.0003', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,27,wsyf,"{'Line in File': '3', 'Position in File': '27', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'wsyf', 'Type': 'real', 'Dimensions': '-', 'Default': '0.01', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '27', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'wsyf', 'Type': 'real', 'Dimensions': '-', 'Default': '0.01', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,28,usle_c,"{'Line in File': '3', 'Position in File': '28', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'usle_c', 'Type': 'real', 'Dimensions': '-', 'Default': '0.001', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '28', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'usle_c', 'Type': 'real', 'Dimensions': '-', 'Default': '0.001', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,29,gsi,"{'Line in File': '3', 'Position in File': '29', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'gsi', 'Type': 'real', 'Dimensions': '-', 'Default': '0.002', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '29', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'gsi', 'Type': 'real', 'Dimensions': '-', 'Default': '0.002', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_parmdb'}"
input,plants.plt,3,3,trig,"{'Line in File': '3', 'Position in File': '3', 'Condition': '-', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'trig', 'Type': 'character(len=18)', 'Dimensions': '-', 'Default': '-', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_parmdb'}","{'Line in File': '3', 'Position in File': '3', 'Condition': 'if (bsn_cc%nam1 == 0)', 'Local (Y/N)': 'N', 'TYPE': 'pldb', 'Component': 'trig', 'Type': 'character(len=18)', 'Dimensions': '-', 'Default': '""""', 'Units': 'N/A', 'Description': '-', 'Swat_codetype': 'in_parmdb'}"
